Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
The effect of nirmatrelvir‐ritonavir on the long‐term risk of neuropsychiatric sequelae following COVID‐19,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28951,"TH Liu, JY Wu, PY Huang, YW Tsai… - Journal of Medical …, 2023 - Wiley Online Library",,,https://scholar.google.com/citations?user=-yFUu9MAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) outbreak in December 2019, the global confirmed 
cases of COVID-19  the patients with SARS-CoV-2 infection can survive acute COVID-19, a",public_health
New‐onset and relapsed thrombotic microangiopathy post‐COVID‐19 vaccination,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28946,"Q Ma, G Xu - Journal of Medical Virology, 2023 - Wiley Online Library",,,,5 days ago,"Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2), has posed an enormous obstruction to global public",Vaccine
Booster vaccinations and Omicron: the effects on SARS-CoV-2 antibodies in Dutch blood donors,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08448-w,"FA Quee, BM Hogema, E Slot… - BMC Infectious …, 2023 - bmcinfectdis.biomedcentral.com",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08448-w,[HTML] biomedcentral.com,,5 days ago,"coronavirus 2 (SARS-CoV-2) is an infectious pathogen and the causative pathogen 
of corona virus disease 2019 (COVID-19… and deaths due to COVID-19 [3]. After the start",Vaccine
… and feasibility of home and hospital follow-up in Burkina Faso and Guinea: A mixed-method study among patients of the COVID-19 Coverage-Africa clinical …,https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0001545,"M Plazy, MH Doucet, C Timbo Songbono… - PLOS Global Public …, 2023 - journals.plos.org",https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0001545,[HTML] plos.org,,5 days ago,"SARS-CoV-2 during the current COVID-19 pandemic [3, 4]. In some countries 
for instance, all people with COVID-19  , only people with severe COVID-19 symptoms were",other_conditions
Effects of Sirolimus Treatment on Fetal Hemoglobin Production and Response to SARS-CoV-2 Vaccination: A Case Report Study,https://www.mdpi.com/2038-8330/15/3/44,"MR Gamberini, C Zuccato, M Zurlo, LC Cosenza… - Hematology …, 2023 - mdpi.com",https://www.mdpi.com/2038-8330/15/3/44,[HTML] mdpi.com,https://scholar.google.com/citations?user=TtMSlJsAAAAJ&hl=en&oi=sra,5 days ago,"considering the coronavirus disease 2019 (COVID-19)  respiratory syndrome 
coronavirus 2 (SARS-CoV-2) antigens.  COVID-19 pandemic with extensive anti-SARS-CoV-2",Vaccine
Molnupiravir for the treatment of non-severe COVID-19: a systematic review and meta-analysis of 14 randomized trials with 34 570 patients,https://academic.oup.com/jac/advance-article-abstract/doi/10.1093/jac/dkad216/7223402,"M Sun, H Lai, J Huang, J Liu, Y Li, J Tian… - Journal of …, 2023 - academic.oup.com",,,,5 days ago,"Coronavirus disease 2019 (COVID-19) is an infectious disease caused by the 
SARS-CoV-2  The WHO declared COVID-19 a global pandemic, which may be one of the",tech
COVID-19 in Post-Acute and Long-Term Care: Challenges and Opportunities,https://link.springer.com/chapter/10.1007/978-3-031-28628-5_20,"N Pandya, E Hames, P Winn - Post-Acute and Long-Term Care Medicine …, 2023 - Springer",,,,5 days ago,", rhinovirus, enterovirus, non-COVID-19 coronavirus or RSV). Coinfection 
with  the SARS-CoV-2 virus and those who are not up to date with COVID-19 vaccination.",long_covid
Challenges for the food industry in controlling the transmission of SARS-CoV-2,https://link.springer.com/article/10.1007/s00003-023-01446-9,"CPZ Noreña, A Brandelli - Journal of Consumer Protection and Food …, 2023 - Springer",,,https://scholar.google.com/citations?user=K6xm8ioAAAAJ&hl=en&oi=sra,5 days ago,"of SARS-CoV-2 transmission in food systems and challenges imposed by the 
COVID-19  The novel coronavirus SARS-CoV-2 causes a severe acute respiratory syndrome,",public_health
The role of vaccines in the COVID-19 pandemic: what have we learned?,https://link.springer.com/article/10.1007/s00281-023-00996-2,"F Krammer - Seminars in Immunopathology, 2023 - Springer",https://link.springer.com/article/10.1007/s00281-023-00996-2,[HTML] springer.com,https://scholar.google.com/citations?user=7Fwb_7kAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) emerged late in 2019 and caused the coronavirus 
disease 2019 (COVID-19)  impact on protection from SARS-CoV-2 mortality but with",Vaccine
"Post COVID-19 symptoms are common, also among young adults in the general population",https://www.nature.com/articles/s41598-023-38315-2,"I Mogensen, S Ekström, J Hallberg, A Georgelis… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-38315-2,[HTML] nature.com,,5 days ago,"definition of post COVID-19 in December 2021: “Post COVID-19 condition is  
coronavirus 2 (SARS-CoV-2) infection; usually within three months from the onset of COVID-19…",symptoms
"Kinetics of specific anti-SARS-CoV-2 IgM, IgA, and IgG responses during the first 12 months after SARS-CoV-2 infection: A prospective longitudinal study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288557,"H Amellal, N Assaid, H Charoute, K Akarid, A Maaroufi… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288557,[HTML] plos.org,https://scholar.google.com/citations?user=i9DJ1nAAAAAJ&hl=en&oi=sra,5 days ago,"of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) began 
with its  COVID-19 is the disease caused by SARS-CoV-2 and can manifest itself with a wide",long_covid
Vaccinations in children with hematologic malignancies and those receiving hematopoietic stem cell transplants or cellular therapies,https://onlinelibrary.wiley.com/doi/full/10.1111/tid.14100,"KA Neemann, AI Sato - Transplant Infectious Disease, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/full/10.1111/tid.14100,[HTML] wiley.com,,5 days ago,"coronavirus 2 (SARS-CoV-2) also decreases the risk of  risk of SARS-CoV2 
breakthrough infection and COVID-19  should follow the COVID-19 vaccination according to",Vaccine
"Computational Aspects: Self-clean Coatings, Plastics and Polymers in Coatings",https://link.springer.com/chapter/10.1007/978-981-99-3549-9_8,"HS Gupta, U Shankar, A Verma, R Gogoi… - … Aspects, Applications and …, 2023 - Springer",,,https://scholar.google.com/citations?user=7KtxgPoAAAAJ&hl=en&oi=sra,5 days ago,"In the recent pandemic of COVID-19, the MD simulations have acted as a very 
… COVID-19 transmission. In the same line, Kushwaha et al. [54] have explored the COVID-19",genetic_tools
… in income-support payments reduce the demand for charity: A difference-in-difference analysis of charitable-assistance data from Australia over the COVID-19 …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287533,"C Ablaza, F Perales, C Parsell, N Middlebrook… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287533,[HTML] plos.org,https://scholar.google.com/citations?user=LkMM_fsAAAAJ&hl=en&oi=sra,5 days ago,"% of the population aged 15 and above—received the Coronavirus 
Supplement,  poverty from worsening due to the impacts of COVID-19, but in fact reduced pre-…",tech
"… and meta‐analysis on the serological, immunological, and cardiac parameters of the multisystem inflammatory syndrome (MIS‐C) associated with SARS‐CoV‐2 …",https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28927,"G Ghazizadeh Esslami, S Mamishi… - Journal of Medical …, 2023 - Wiley Online Library",,,,5 days ago,"Coronavirus disease 2019 (COVID-19), induced by the novel severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2),  During the global spread of the COVID-19",tech
Effect of DMARDs on the immunogenicity of vaccines,https://www.nature.com/articles/s41584-023-00992-8,"Y van Sleen, KSM van der Geest… - Nature Reviews …, 2023 - nature.com",,,,5 days ago,"This Review focuses on the impact of DMARDs on influenza and SARS-CoV-2  
infected cells, only some vaccine platforms are potent activators of these cells 18,19 .",Vaccine
Adjuvant Oligonucleotide Vaccine Increases Survival and Improves Lung Tissue Condition of B6. Cg-Tg (K18-ACE2) 2 Transgenic Mice,https://www.mdpi.com/2218-0532/91/3/35,"VV Oberemok, KV Laikova, KA Yurchenko… - Scientia …, 2023 - mdpi.com",https://www.mdpi.com/2218-0532/91/3/35/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=1usyDvsAAAAJ&hl=en&oi=sra,5 days ago,"our next encounter with a SARS-CoV-2 coronavirus pandemic. Unfortunately, 
there  in prophylaxes of COVID-19 and other diseases caused by coronaviruses and RNA",medication_treatment
A Real-World Multicenter Retrospective Observational Study on Polish Experience with Nintedanib Therapy in Patients with Idiopathic Pulmonary Fibrosis …,https://www.mdpi.com/2077-0383/12/14/4635,"S Majewski, AJ Białas, A Barczyk… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4635,[HTML] mdpi.com,https://scholar.google.com/citations?user=cmZsyKQAAAAJ&hl=en&oi=sra,5 days ago,"were related to coronavirus disease 2019 (COVID-19). This  coronavirus 2 
(SARS-CoV-2), which causes COVID-19, and  and severity of SARS-CoV-2 infections among all",medication_treatment
Long COVID prevalence and associated characteristics among a South Alabama population,https://www.sciencedirect.com/science/article/pii/S003335062300197X,"CL Daniel, S Fillingim, J James, J Bassler, A Lee - Public Health, 2023 - Elsevier",,,https://scholar.google.com/citations?user=qEcMzisAAAAJ&hl=en&oi=sra,5 days ago,"more than 1.5 million COVID-19 cases and more than  symptoms due to the 
current coronavirus is not novel, as  of SARS-CoV-2 (PASC) after diagnosis of symptomatic",long_covid
Global landscape of encephalitis: key priorities to reduce future disease burden,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciad417/7223266,"J Granerod, Y Huang, NWS Davies… - Clinical Infectious …, 2023 - academic.oup.com",https://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciad417/50861175/ciad417.pdf,[PDF] oup.com,https://scholar.google.com/citations?user=8NTevfUAAAAJ&hl=en&oi=sra,5 days ago,"The effects of Zika virus, severe acute respiratory syndrome coronavirus 2, 
and  BDM is supported to conduct COVID-19 neuroscience research by the UKRI/MRC (MR/…",Vaccine
Impact of coronavirus disease 2019 (COVID-19) on antimicrobial resistance among major pathogens causing healthcare-associated infection,https://www.sciencedirect.com/science/article/pii/S0929664623002541,"HC Chang, CH Chang, KL Tien, CH Tai, LM Lin… - Journal of the Formosan …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0929664623002541,[HTML] sciencedirect.com,,5 days ago,"hand, precautions for preventing SARS-CoV-2 spreading have been applied 
by  and during COVID-19 pandemic, in order to know the effect of COVID-19 on epidemiology",anti
Systems-level profiling of early peripheral host-response landscape variations across COVID-19 severity states in an Indian cohort,https://www.nature.com/articles/s41435-023-00210-1,"U Banerjee, S Chunchanur, KN Balaji, A Singh… - Genes & …, 2023 - nature.com",,,https://scholar.google.com/citations?user=xc1Q16sAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 in China, different aspects of the disease have been widely studied. 
Host immune response to SARS-CoV-2  families of viruses including coronaviruses. Our",clinical_trial
PLSCR1 is a cell-autonomous defence factor against SARS-CoV-2 infection,https://www.nature.com/articles/s41586-023-06322-y,"D Xu, W Jiang, L Wu, RG Gaudet, ES Park, M Su… - Nature, 2023 - nature.com",https://www.nature.com/articles/s41586-023-06322-y,[HTML] nature.com,https://scholar.google.com/citations?user=-QTeljoAAAAJ&hl=en&oi=sra,5 days ago,"-SARS-CoV-2 defence. Characterizing its activity will provide insights into how 
cell-autonomous immunity confers frontline resistance during COVID-19  blocks coronavirus",tech
Prolonged-release pirfenidone in patients with pulmonary fibrosis as a phenotype of post-acute sequelae of COVID-19 pneumonia. Safety and efficacy,https://www.sciencedirect.com/science/article/pii/S0954611123002500,"RH Sansores, A Ramírez-Venegas, F Montiel-Lopez… - Respiratory …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=IFNOmz0AAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory 
syndrome coronavirus-2 (SARS-CoV-2… acute sequelae of COVID-19 (PASC) or Long COVID [4,…",long_covid
Increased Emergency Department Stays for Mental Health of Insured Youth in Year 2 of the COVID-19 Pandemic—Moving Forward,https://jamanetwork.com/journals/jamapsychiatry/article-abstract/2806890,"KB Wells - JAMA psychiatry, 2023 - jamanetwork.com",,,,5 days ago,"to avoid exposure to the SARSCoV-2 virus and staffing issues)  Articles on 
the effect of the COVID-19 pandemic on  program for the COVID-19 pandemic with input from",wellbeing
Metagenomic assessment of gut microbial communities and risk of severe COVID-19,https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-023-01202-6,"LH Nguyen, D Okin, DA Drew… - Genome …, 2023 - genomemedicine.biomedcentral …",https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-023-01202-6,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=rFnNWVAAAAAJ&hl=en&oi=sra,5 days ago,"have been infected with SARS-CoV-2 and developed coronavirus disease-2019 
(COVID-19),  in gut microbial communities and COVID-19, demonstrating the generalized",public_health
Religious Beliefs Shaping Health Care and Transforming Health Concepts: The Case of Shanghai,https://link.springer.com/article/10.1007/s10943-023-01864-x,"S Gu, K Sokolovskiy, O Evreeva, S Ivleva - Journal of Religion and Health, 2023 - Springer",,,,5 days ago,"Other studies show that the refusal to vaccinate not only against COVID-19 but 
also  and medicine in Eastern Europe during the SARS-COV-2 pandemic: Social context.",tech
Characteristics and outcomes of COVID-19 in patients with plasma cell dyscrasias during the first Omicron wave in Beijing since December 2022: a retrospective study …,https://link.springer.com/article/10.1007/s00277-023-05350-y,"Q He, X Dou, Y Liu, L Wen, F Wang, N Peng… - Annals of …, 2023 - Springer",,,,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic, caused by the severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2… In China, the wave of COVID-19 infections",molecules
Pulmonary Co-Infections Detected Premortem Underestimate Postmortem Findings in a COVID-19 Autopsy Case Series,https://www.mdpi.com/2076-0817/12/7/932,"…, J Rabin, NIH COVID-19 Autopsy Consortium… - Pathogens, 2023 - mdpi.com",https://www.mdpi.com/2076-0817/12/7/932,[HTML] mdpi.com,,5 days ago,"A total of 55 cases with proven SARS-CoV-2 testing  respiratory syndrome 
coronavirus SARS-CoV-2 laboratory  widespread vaccination for SARS-CoV-2 was available,",genetic_tools
The Degree of Acceptance of Cocoon Strategy of Vaccination against Influenza and COVID-19 in Palliative Home Care Professionals and Caregivers,https://www.mdpi.com/2076-393X/11/7/1235,"A Kluczna, R Orzeł, A Bardowska, T Dzierżanowski - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1235/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=JaaoBPUAAAAJ&hl=en&oi=sra,5 days ago,"influenza and SARS-CoV-2 coronavirus vaccination among  was not associated 
with COVID-19 incidence. The overall  We used COVID-19 as a synonym for SARS-CoV-2",tech
Prognostic Factors Associated with Acute Heart Failure in Patients Admitted for COVID-19: Analysis of the SEMI-COVID-19 Registry,https://www.mdpi.com/2077-0383/12/14/4649,"…, R Gomez Huelgas, SEMI-COVID-19 Network - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4649,[HTML] mdpi.com,,5 days ago,"COVID-19 [13]. Investigations suggest that pericytes represent the primary target 
of SARS-CoV-2  conducted on patients hospitalized for coronavirus infection from 1 March",tech
Significance of Anti-COVID-IgA antibody response in COVID-19 breakthrough infection in vaccinated patients–a single-centered study from Pakistan,https://link.springer.com/article/10.1007/s12026-023-09407-y,"S Anis, MA Khan, A Fatima, F Kanani, J Aijaz… - Immunologic …, 2023 - Springer",,,https://scholar.google.com/citations?user=ERT4VDQAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus-2 (SARS-CoV-2) rapidly gripped the world with its transmission, 
vaccine preparation against SARS-CoV-2  of SARS-CoV-2 might cause COVID-19 severity,",breakthrough
Oral Vaccines: A Better Future of Immunization,https://www.mdpi.com/2076-393X/11/7/1232,"KWY Kwong, Y Xin, NCY Lai, JCC Sung, KC Wu… - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1232,[HTML] mdpi.com,https://scholar.google.com/citations?user=EbuYS4oAAAAJ&hl=en&oi=sra,5 days ago,"protein of SARS-CoV-2 has been developed as an oral vaccine against COVID-19 
[57].  a strong immune response and provides protection against SARS-CoV-2 infection.",Vaccine
… There Is No Stopping Point at All Whatsoever”: A Mixed-Methods Analysis of Public Health Workforce Perception on COVID-19 Pandemic Management and …,https://www.mdpi.com/1660-4601/20/14/6350,"T Lee, BJ Becerra, MB Becerra - International Journal of Environmental …, 2023 - mdpi.com",https://www.mdpi.com/1660-4601/20/14/6350,[HTML] mdpi.com,https://scholar.google.com/citations?user=2QxP4GQAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 pandemic, caused by a highly contagious novel virus called 
SARS-CoV-2,  , in March 2020, Coronavirus Disease 2019 (COVID-19) was declared a pandemic",tech
Lessons from COVID-19 for Pandemic Preparedness: Proceedings from a Multi-Stakeholder Think Tank,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciad418/7223127,"S Narayanasamy, LH Curtis… - Clinical Infectious …, 2023 - academic.oup.com",https://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciad418/50860172/ciad418.pdf,[PDF] oup.com,,5 days ago,"While the Coronavirus Disease 2019 (COVID-19) pandemic continues to 
present  and the use of SARS-CoV-2 therapeutics. The COVID-19 pandemic propelled the",genetic_tools
"The impact of the COVID‐19 pandemic on the diagnosis and treatment of skin cancers, a mini review",https://onlinelibrary.wiley.com/doi/abs/10.1002/cnr2.1854,"Z Aryanian, K Balighi, A Goodarzi… - Cancer …, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cnr2.1854,[PDF] wiley.com,https://scholar.google.com/citations?user=oCNANxwAAAAJ&hl=en&oi=sra,5 days ago,"Background: The SARS-Cov-2 pandemic has caused  due to being infected 
to SARS-CoV-2. We focused the  during the coronavirus disease 2019 (COVID-19) period:",other_conditions
Surface Functionalization of Gold Nanoparticles for Targeting the Tumor Microenvironment to Improve Antitumor Efficiency,https://pubs.acs.org/doi/abs/10.1021/acsabm.3c00202,"KF Tan, LLA In, P Vijayaraj Kumar - ACS Applied Bio Materials, 2023 - ACS Publications",,,https://scholar.google.com/citations?user=rqnFFVQAAAAJ&hl=en&oi=sra,5 days ago,"in vitro studies, switchable zwitterionic AuNPs showed a higher uptake in HeLa 
cells at slightly acidic pH (pH 6) but a very low uptake of AuNPs at neutral pH 7.4 (Figure 19…",public_health
Analysis of RBD-ACE2 interactions in livestock species as a factor in the spread of SARS-CoV-2 among animals,https://www.sciencedirect.com/science/article/pii/S2451943X23000200,"M Peka, V Balatsky - Veterinary and Animal Science, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2451943X23000200,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=WxhSSRAAAAAJ&hl=en&oi=sra,5 days ago,"the emergence of new animal reservoirs of COVID-19. This study aimed to 
identify animal  syndrome coronavirus-2 (SARS-CoV-2) emerged, which caused the COVID-19",tech
Determinants of COVID-19 Vaccination Decision-Making Behaviors among Pregnant Women in Sub-Saharan Africa: A Scoping Review,https://www.mdpi.com/2076-393X/11/7/1233,"S Ayieko, K Baker, SE Messiah, B Lewis, C Markham - Vaccines, 2023 - mdpi.com",https://www.mdpi.com/2076-393X/11/7/1233,[HTML] mdpi.com,https://scholar.google.com/citations?user=bJQOLq8AAAAJ&hl=en&oi=sra,5 days ago,"255,912 deaths related to coronavirus disease 2019 (COVID-19) would have 
been  and phrases: Coronavirus, COVID-19, COVID-19 vaccine, SARS-CoV-2 vaccines, “…",Vaccine
Normoferremia in Patients with Acute Bacterial Infections—A Hitherto Unexplored Field of the Dichotomy between CRP and Ferritin Expression in Patients …,https://www.mdpi.com/1422-0067/24/14/11350,"T Levinson, E Feigin, S Berliner… - International Journal of …, 2023 - mdpi.com",https://www.mdpi.com/1422-0067/24/14/11350,[HTML] mdpi.com,https://scholar.google.com/citations?user=hFYK9b0AAAAJ&hl=en&oi=sra,5 days ago,"In the present study, we noted few patients with COVID-19, probably due to 
the fact the hyperferritinemia is generally found in patients with COVID-19, who are only rarely",other_conditions
Importance of Demographic and Clinical Features in Evaluating the Severity of COVID-19 in Hospitalized Patients: A Serbian Retrospective Study in the First …,https://www.mdpi.com/2077-0383/12/14/4638,"J Aritonovic Pribakovic, M Peric, A Milenkovic… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4638,[HTML] mdpi.com,,5 days ago,"coronavirus named the severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2… 
Globally, by May 2023, there have been 766,440,796 confirmed cases of COVID-19…",other_conditions
Diabetic Ketoacidosis and Long-Term Insulin Requirements in Youths with Newly Diagnosed Type 2 Diabetes During the SARS-CoV-2 Pandemic,https://www.sciencedirect.com/science/article/pii/S1530891X23004718,"S Hao, K Cossen, AL Westbrook, GE Umpierrez… - Endocrine Practice, 2023 - Elsevier",,,https://scholar.google.com/citations?user=_r7sEooAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic caused by severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2)  We hypothesized that SARS-CoV-2 infection",other_conditions
Assessing the Risk of Depression Tendency in Pregnancy and Puerperium during COVID-19 Pandemic in Poland,https://www.mdpi.com/2227-9032/11/14/2005,"U Sioma-Markowska, P Krawczyk, A Brzęk - Healthcare, 2023 - mdpi.com",https://www.mdpi.com/2227-9032/11/14/2005,[HTML] mdpi.com,,5 days ago,"The SARS-CoV-2 virus pandemic has brought many threats to the mental health 
of  is seven times higher during the COVID-19 pandemic, with an estimated overall global",public_health
Sex differences in cerebral venous sinus thrombosis after adenoviral vaccination against COVID-19,https://journals.sagepub.com/doi/abs/10.1177/23969873231185213,"A Scutelnic, A van de Munckhof… - European stroke …, 2023 - journals.sagepub.com",https://journals.sagepub.com/doi/full/10.1177/23969873231185213,[HTML] sagepub.com,,5 days ago,"Vaccine-induced immune thrombotic thrombocytopenia (VITT) is a rare but 
severe adverse reaction after adenoviral vaccination for SARS-CoV-2. It may cause thromboses",tech
"An update on vitamin D status in sunshine-abundant Thailand, 2019–2020",https://www.sciencedirect.com/science/article/pii/S0899900723001892,"L Chailurkit, B Ongphiphadhanakul, W Aekplakorn - Nutrition, 2023 - Elsevier",,,https://scholar.google.com/citations?user=WZZZOK4AAAAJ&hl=en&oi=sra,5 days ago,"In addition, recently, a link has been uncovered between vitamin D deficiency 
and an increased risk of SARS-CoV-2 (COVID-19) infection and mortality [8,9]. Therefore,",tech
New cyclic arylguanidine scaffolds as a platform for development of antimicrobial and antiviral agents,https://www.sciencedirect.com/science/article/pii/S0045206823003917,"P Zaręba, AK Drabczyk, S Wnorowska, A Wnorowski… - Bioorganic …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0045206823003917,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=CclCh3UAAAAJ&hl=en&oi=sra,6 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2)  SARS-CoV-2 virus into 
host cells, which is associated with the potential antiviral activity in the treatment of COVID-19…",anti
Clinical Strategies and Therapeutics for Human Monkeypox Virus: A Revised Perspective on Recent Outbreaks,https://www.mdpi.com/1999-4915/15/7/1533,"N Ghosh, L Chacko, J Vallamkondu, T Banerjee… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1533,[HTML] mdpi.com,https://scholar.google.com/citations?user=31I7mjQAAAAJ&hl=en&oi=sra,6 days ago,"The WHO has already warned that the world might face another challenge 
resembling the COVID-19 pandemic, in the form of the HMPX outbreak. Hence, it is the need of",other_conditions
Rapid On-Site Detection of SARS-CoV-2 Using RT-LAMP Assay with a Portable Low-Cost Device,https://www.mdpi.com/2079-6374/13/7/724,"Q Fu, X Pang, Z Su, Y Yang, Y Liu, Z Zhang, Y Fu… - Biosensors, 2023 - mdpi.com",https://www.mdpi.com/2079-6374/13/7/724,[HTML] mdpi.com,,6 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2),  detect SARS-CoV-2 
in the early stages of the COVID-19  -site detection method of SARS-CoV-2 using a thermos",detection
The Role of Machine Learning and Artificial Intelligence in Improving Health Outcomes in Africa During and After the Pandemic: What Are We Learning on the …,https://link.springer.com/chapter/10.1007/978-3-031-28686-5_7,"F Mlambo, C Chironda, J George… - The Fourth Industrial …, 2023 - Springer",,,https://scholar.google.com/citations?user=tZydJvkAAAAJ&hl=en&oi=sra,6 days ago,"The COVID-19 pandemic has placed a huge stress on  The study aims were 
to classify patients as COVID-19  who had at least one SARS-CoV-2 PCR test done via the",tech
An Overview of Forecast Analysis with ARIMA Models during the COVID-19 Pandemic: Methodology and Case Study in Brazil,https://www.mdpi.com/2227-7390/11/14/3069,"R Ospina, JAM Gondim, V Leiva, C Castro - Mathematics, 2023 - mdpi.com",https://www.mdpi.com/2227-7390/11/14/3069,[HTML] mdpi.com,https://scholar.google.com/citations?user=ccctHkQAAAAJ&hl=en&oi=sra,6 days ago,"The emergence of the Sars-CoV-2 coronavirus at the end of 2019 marked 
the onset of a global pandemic that has since infected over 560 million people and resulted in",tech
Outcomes of critically ill older adults with COVID-19: a multicentre retrospective cohort study,https://link.springer.com/article/10.1007/s12630-023-02518-y,"K Heybati, EKC Wong, J Watt, H Zou… - Canadian Journal of …, 2023 - Springer",,,,6 days ago,"chain reaction-confirmed acute SARS-CoV-2 infection. We excluded 
patients who  admission for COVID-19 and 2) required ICU management for non-COVID-19-related",clinical_trial
Navigating a Tight Rope Between African Philosophy and Economics: Will the African Union Sustain the Spirit of Ujamaa in the Advent of COVID-19?,https://link.springer.com/chapter/10.1007/978-3-031-30541-2_5,"MT Pasara - … in Africa: Decolonisation and Transformation Prospects, 2023 - Springer",,,https://scholar.google.com/citations?user=bABhHn0AAAAJ&hl=en&oi=sra,6 days ago,"The coronavirus disease (COVID-19) “is an infectious disease caused by 
SARS-CoV-2 virus. Coronaviruses are a family of diseases which include cold and",tech
"Treatment and care received by children hospitalized with COVID-19 in a large hospital network in the United States, February 2020 to September 2021",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288284,"CC Fuller, A Cosgrove, M Shinde, E Rosen… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288284,[HTML] plos.org,https://scholar.google.com/citations?user=XA8CuiMAAAAJ&hl=en&oi=sra,6 days ago,"COVID-19 [21, 22]. As treatment patterns and illness severity may be influenced 
by both COVID-19 vaccination status and SARS-CoV-2  Coronavirus infection, unspecified)…",tech
Exploration of the Solid Forms of Cepharanthine: Crystal Structure and Phase Transformation,https://pubs.acs.org/doi/abs/10.1021/acs.cgd.3c00150,"C Wang, Z Li, S Zhou, J Fu, J Zhao, Y Hou… - Crystal Growth & …, 2023 - ACS Publications",,,,6 days ago,"CEP) to prevent and treat coronavirus. However, the study  In this study, 19 
common solvents (water, DMSO, DMF,  liquid mixture of CEP and 19 pure solvents, respectively.",medication_treatment
"Efficacy and safety of SIM0417 (SSD8432) plus ritonavir for COVID-19 treatment: a randomised, double-blind, placebo-controlled, phase 1b trial",https://www.thelancet.com/journals/lanwpc/article/PIIS2666-6065(23)00153-0/fulltext,"F Wang, W Xiao, Y Tang, M Cao, D Shu… - The Lancet Regional …, 2023 - thelancet.com",https://www.thelancet.com/journals/lanwpc/article/PIIS2666-6065(23)00153-0/fulltext,[HTML] thelancet.com,,6 days ago,"of coronavirus disease 2019 (COVID-19), which is designed to block the 
SARS-CoV-2  The emergence of SARS-CoV-2 and subsequent COVID-19 pandemic has resulted",clinical_trial
