Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
New‐onset and relapsed thrombotic microangiopathy post‐COVID‐19 vaccination,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28946,"Q Ma, G Xu - Journal of Medical Virology, 2023 - Wiley Online Library",,,,5 days ago,"Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2), has posed an enormous obstruction to global public",Vaccine
"Health professional's experience of telehealth usability in the care of patients with non-communicable diseases (NCDs), from the COVID-19 pandemic onwards: a …",https://www.journal.ppcr.org/index.php/ppcrjournal/article/view/218,"RL Gonçalves, AS Pagano, Z Reis… - … and Practice of …, 2023 - journal.ppcr.org",https://www.journal.ppcr.org/index.php/ppcrjournal/article/download/218/229,[PDF] ppcr.org,https://scholar.google.com/citations?user=iMOX_EQAAAAJ&hl=en&oi=sra,5 days ago,"The new coronavirus 19 disease (COVID-19) pandemic caused by the new 
SARS-CoV-2 corona-virus has had tremendous effects on the daily lives of most individuals",public_health
Aggravated Exposure Risks of Children to Multipath Transmitted Pathogens in Indoor Environments,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4506836,"Z Liu, L Hu, C Hu, Q Liu, Z Liang, R Rong… - Available at SSRN … - papers.ssrn.com",,,https://scholar.google.com/citations?user=3a-wht4AAAAJ&hl=en&oi=sra,5 days ago,"respiratory syndrome (SARS), or novel coronavirus type 2 (… RSV and influenzas 
virus, but catch COVID-19 less  was 127 for SARS-CoV-2 Alpha variant46, 1535 for 178",public_health
"Ionization of Organic Salt Modified PLA Fiber to Simultaneously Achieve Self-Sterilization, Respiratory Detection, Biodegradation for Potential Intelligent Surgical Mask",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4492737,"H Liu, C Luo, Y Chen, Y Zou, Y Zhang, W Li… - … for Potential Intelligent … - papers.ssrn.com",,,,5 days ago,"Since the emergence of the COVID-19 pandemic outbreak on 30 January 
2020, 31  rapid monitoring of airborne coronavirus and influenza viruses. J Hazard Mater 339",detection
Pandemics and Flexible Lockdowns: In Praise of Agent-based Modeling,http://philsci-archive.pitt.edu/id/eprint/22306,I Douven - 2023 - philsci-archive.pitt.edu,http://philsci-archive.pitt.edu/22306/1/PANDEM.pdf,[PDF] pitt.edu,https://scholar.google.com/citations?user=tHqCIRAAAAAJ&hl=en&oi=sra,5 days ago,"came to be known as “Coronavirus disease 2019” or COVID-19. Before long, 
cases  infectious agent (like SARS-CoV-2, the virus responsible for COVID-19) that take social",tech
Booster vaccinations and Omicron: the effects on SARS-CoV-2 antibodies in Dutch blood donors,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08448-w,"FA Quee, BM Hogema, E Slot… - BMC Infectious …, 2023 - bmcinfectdis.biomedcentral.com",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08448-w,[HTML] biomedcentral.com,,5 days ago,"coronavirus 2 (SARS-CoV-2) is an infectious pathogen and the causative pathogen 
of corona virus disease 2019 (COVID-19… and deaths due to COVID-19 [3]. After the start",Vaccine
Etiology and Risk Factors of Community-Acquired Pneumonia in Hospitalized Children During the COVID-19 Pandemic in South Korea,https://www.piv.or.kr/Synapse/Data/PDFData/1153PIV/piv-30-20.pdf,"HM Kang, SH Song, B Ahn, JY Park, H Kang, BO Kwak… - 2023 - piv.or.kr",https://www.piv.or.kr/Synapse/Data/PDFData/1153PIV/piv-30-20.pdf,[PDF] piv.or.kr,,5 days ago,"etiology and risk factors of community-acquired pneumonia (CAP) requiring 
hospitalization in Korean children during the coronavirus disease 2019 (COVID-19) pandemic.",public_health
… and feasibility of home and hospital follow-up in Burkina Faso and Guinea: A mixed-method study among patients of the COVID-19 Coverage-Africa clinical …,https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0001545,"M Plazy, MH Doucet, C Timbo Songbono… - PLOS Global Public …, 2023 - journals.plos.org",https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0001545,[HTML] plos.org,,5 days ago,"SARS-CoV-2 during the current COVID-19 pandemic [3, 4]. In some countries 
for instance, all people with COVID-19  , only people with severe COVID-19 symptoms were",other_conditions
Attitudes of vaccination workers toward COVID-19 vaccination in patients with chronic liver disease,https://www.researchsquare.com/article/rs-3140629/latest,"YZ Tang, CL Huang, XQ Ling, XH Ye, GM Xu, CQ Ying… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3140629/latest.pdf,[PDF] researchsquare.com,,5 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2) infection has  SARS-CoV-2 
infection and lead to an increased risk of disease progression and mortality(1, 2). COVID-19",other_conditions
Age differentially affects the maintenance of adaptive immune responses induced by adenoviral versus mRNA vaccines against COVID-19,https://www.researchsquare.com/article/rs-3101473/latest,"F Nicoli, B Dallan, D Proietto, M De Laurentis… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3101473/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=9Z8onX8AAAAJ&hl=en&oi=sra,5 days ago,"Immunization against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2… 
To assess the durability of vaccine-induced adaptive immunity against SARS-CoV-2,",tech
Nationally representative prevalence and determinants of post-acute sequelae of SARS-CoV-2 infection (Long COVID) amongst Mexican adults in 2022,https://www.medrxiv.org/content/10.1101/2023.07.10.23292475.abstract,"OY Bello-Chavolla, CA Fermín-Martínez… - medRxiv, 2023 - medrxiv.org",https://www.medrxiv.org/content/10.1101/2023.07.10.23292475.full.pdf,[PDF] medrxiv.org,https://scholar.google.com/citations?user=kS_jiQ8AAAAJ&hl=en&oi=sra,5 days ago,"acute coronavirus 2 (SARS-CoV-2) infection 56 remain a challenge to reduce 
the burden of SARS-CoV-2 in affected patients as the 57 coronavirus  of persistent COVID-19",genetic_tools
Investigating the 'Bolsonaro effect'on the spread of the Covid-19 pandemic: an empirical analysis of observational data in Brazil,https://www.medrxiv.org/content/10.1101/2023.07.07.23292354.abstract,"M Razafindrakoto, F Roubaud, M Castilho, V Pero… - medRxiv, 2023 - medrxiv.org",https://www.medrxiv.org/content/medrxiv/early/2023/07/12/2023.07.07.23292354.full.pdf,[PDF] medrxiv.org,https://scholar.google.com/citations?user=FbYX6psAAAAJ&hl=en&oi=sra,5 days ago,"Brazil counts among the countries the hardest hit by the Covid-19 pandemic. A 
great  Brazil is among the countries with the highest numbers of Covid-19 deaths, whether in",tech
Effects of COVID-19 infection in patients with autoimmune pulmonary alveolar proteinosis: a single-center study,https://www.researchsquare.com/article/rs-3113511/latest,"C Duan, W Zhou, M Zhang, C Cheng, W Xu, J Dai… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3113511/latest.pdf,[PDF] researchsquare.com,,5 days ago,"and effectively reduce the rates of severity and mortality after COVID-19 
infection[13]. Secondly, the SARS-CoV-2 strains infected by the patients in this study were all",immune
Identificación de posibles dianas terapéuticas en la enfermedad de la diabetes mellitus tipo 2 (T2DM) en base a estudios bioinformáticos,https://revistas.uta.edu.ec/erevista/index.php/medi/article/view/2067,"DG Proaño, CG Galarza, LV Polit… - Mediciencias UTA, 2023 - revistas.uta.edu.ec",https://revistas.uta.edu.ec/erevista/index.php/medi/article/download/2067/2484,[PDF] uta.edu.ec,,5 days ago,", enfermedad de Huntington o la bioinformática aplicada al SARSCoV-2 (11).  
therapeutics for patients with coronavirus disease-2019 (COVID-19). 2020;18(1):1-9.",other_conditions
Effects of Sirolimus Treatment on Fetal Hemoglobin Production and Response to SARS-CoV-2 Vaccination: A Case Report Study,https://www.mdpi.com/2038-8330/15/3/44,"MR Gamberini, C Zuccato, M Zurlo, LC Cosenza… - Hematology …, 2023 - mdpi.com",https://www.mdpi.com/2038-8330/15/3/44,[HTML] mdpi.com,https://scholar.google.com/citations?user=TtMSlJsAAAAJ&hl=en&oi=sra,5 days ago,"considering the coronavirus disease 2019 (COVID-19)  respiratory syndrome 
coronavirus 2 (SARS-CoV-2) antigens.  COVID-19 pandemic with extensive anti-SARS-CoV-2",Vaccine
Epidemic monitoring in real-time based on dynamic grid search and Monte Carlo numerical simulation algorithm,https://peerj.com/articles/cs-1479/,"X Chen, H Ning, L Guo, D Diao, X Zhou… - PeerJ Computer …, 2023 - peerj.com",https://peerj.com/articles/cs-1479/,[HTML] peerj.com,,5 days ago,"of SARS-CoV and SARS-like coronaviruses, using the Breda virus as the 
outgroup,  to forecast the spread of the 2021 coronavirus (SARS-CoV-2) in the United States.",public_health
Molnupiravir for the treatment of non-severe COVID-19: a systematic review and meta-analysis of 14 randomized trials with 34 570 patients,https://academic.oup.com/jac/advance-article-abstract/doi/10.1093/jac/dkad216/7223402,"M Sun, H Lai, J Huang, J Liu, Y Li, J Tian… - Journal of …, 2023 - academic.oup.com",,,,5 days ago,"Coronavirus disease 2019 (COVID-19) is an infectious disease caused by the 
SARS-CoV-2  The WHO declared COVID-19 a global pandemic, which may be one of the",tech
The ratio between SARS-CoV-2 RNA viral load and culturable viral titer differs depending on stage of infection,https://www.medrxiv.org/content/10.1101/2023.07.06.23292300.abstract,"MK Porter, A Viloria Winnett, L Hao, N Shelby… - medRxiv, 2023 - medrxiv.org",https://www.medrxiv.org/content/medrxiv/early/2023/07/12/2023.07.06.23292300.full.pdf,[PDF] medrxiv.org,https://scholar.google.com/citations?user=BVzjSD8AAAAJ&hl=en&oi=sra,5 days ago,"First, data are from a single unvaccinated person with acute SARS-CoV-2 B.1.243 
infection, prior to the availability of COVID-19 vaccines and the emergence of currently",molecules
COVID-19 in Post-Acute and Long-Term Care: Challenges and Opportunities,https://link.springer.com/chapter/10.1007/978-3-031-28628-5_20,"N Pandya, E Hames, P Winn - Post-Acute and Long-Term Care Medicine …, 2023 - Springer",,,,5 days ago,", rhinovirus, enterovirus, non-COVID-19 coronavirus or RSV). Coinfection 
with  the SARS-CoV-2 virus and those who are not up to date with COVID-19 vaccination.",long_covid
Challenges for the food industry in controlling the transmission of SARS-CoV-2,https://link.springer.com/article/10.1007/s00003-023-01446-9,"CPZ Noreña, A Brandelli - Journal of Consumer Protection and Food …, 2023 - Springer",,,https://scholar.google.com/citations?user=K6xm8ioAAAAJ&hl=en&oi=sra,5 days ago,"of SARS-CoV-2 transmission in food systems and challenges imposed by the 
COVID-19  The novel coronavirus SARS-CoV-2 causes a severe acute respiratory syndrome,",public_health
Additive effects of booster mRNA vaccination and SARS-CoV-2 Omicron infection on T cell immunity across immunocompromised states,https://www.science.org/doi/abs/10.1126/scitranslmed.adg9452,"TR Müller, T Sekine, D Trubach, J Niessl… - Science Translational …, 2023 - science.org",https://www.science.org/doi/full/10.1126/scitranslmed.adg9452,[HTML] science.org,https://scholar.google.com/citations?user=UAXV9SMAAAAJ&hl=en&oi=sra,5 days ago,"earlier severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) variants. 
A plethora of  patients were shown to have increased COVID-19–related mortality and are",Vaccine
Insights into dengue immunity from vaccine trials,https://www.science.org/doi/abs/10.1126/scitranslmed.adh3067,"EE Ooi, S Kalimuddin - Science Translational Medicine, 2023 - science.org",,,https://scholar.google.com/citations?user=wa9xqFYAAAAJ&hl=en&oi=sra,5 days ago,"DENV-naïve vaccinees who received CYD-TDV (19). In contrast, it may have 
been such  with coronavirus disease 2019 (COVID-19) vaccines; although current COVID-19",Vaccine
The role of vaccines in the COVID-19 pandemic: what have we learned?,https://link.springer.com/article/10.1007/s00281-023-00996-2,"F Krammer - Seminars in Immunopathology, 2023 - Springer",https://link.springer.com/article/10.1007/s00281-023-00996-2,[HTML] springer.com,https://scholar.google.com/citations?user=7Fwb_7kAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) emerged late in 2019 and caused the coronavirus 
disease 2019 (COVID-19)  impact on protection from SARS-CoV-2 mortality but with",Vaccine
IMPLEMENTATION KKN THEMATIC IN BOJONGSALAM VILLAGE AND PLAY GROUP AL-IKHLAS PELAKSANAAN KKN TEMATIK DI KAMPUNG …,http://download.garuda.kemdikbud.go.id/article.php?article=3600819&val=31215&title=PELAKSANAAN%20KKN%20TEMATIK%20DI%20KAMPUNG%20BOJONGSALAM%20DAN%20KOBER%20AL-IKHLAS,E Nuraeni - download.garuda.kemdikbud.go.id,http://download.garuda.kemdikbud.go.id/article.php?article=3600819&val=31215&title=PELAKSANAAN%20KKN%20TEMATIK%20DI%20KAMPUNG%20BOJONGSALAM%20DAN%20KOBER%20AL-IKHLAS,[PDF] kemdikbud.go.id,,5 days ago,"disebut dengan Coronavirus Disease-2019 (Covid-19)  coronavirung 2 (SARS-CoV-2) 
atau yang lebih  menyebabkan penyakit Corona virus Diease2019 (Covid-19).",genetic_tools
"Post COVID-19 symptoms are common, also among young adults in the general population",https://www.nature.com/articles/s41598-023-38315-2,"I Mogensen, S Ekström, J Hallberg, A Georgelis… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-38315-2,[HTML] nature.com,,5 days ago,"definition of post COVID-19 in December 2021: “Post COVID-19 condition is  
coronavirus 2 (SARS-CoV-2) infection; usually within three months from the onset of COVID-19…",symptoms
"Kinetics of specific anti-SARS-CoV-2 IgM, IgA, and IgG responses during the first 12 months after SARS-CoV-2 infection: A prospective longitudinal study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288557,"H Amellal, N Assaid, H Charoute, K Akarid, A Maaroufi… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288557,[HTML] plos.org,https://scholar.google.com/citations?user=i9DJ1nAAAAAJ&hl=en&oi=sra,5 days ago,"of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) began 
with its  COVID-19 is the disease caused by SARS-CoV-2 and can manifest itself with a wide",long_covid
Vaccinations in children with hematologic malignancies and those receiving hematopoietic stem cell transplants or cellular therapies,https://onlinelibrary.wiley.com/doi/full/10.1111/tid.14100,"KA Neemann, AI Sato - Transplant Infectious Disease, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/full/10.1111/tid.14100,[HTML] wiley.com,,5 days ago,"coronavirus 2 (SARS-CoV-2) also decreases the risk of  risk of SARS-CoV2 
breakthrough infection and COVID-19  should follow the COVID-19 vaccination according to",Vaccine
"Computational Aspects: Self-clean Coatings, Plastics and Polymers in Coatings",https://link.springer.com/chapter/10.1007/978-981-99-3549-9_8,"HS Gupta, U Shankar, A Verma, R Gogoi… - … Aspects, Applications and …, 2023 - Springer",,,https://scholar.google.com/citations?user=7KtxgPoAAAAJ&hl=en&oi=sra,5 days ago,"In the recent pandemic of COVID-19, the MD simulations have acted as a very 
… COVID-19 transmission. In the same line, Kushwaha et al. [54] have explored the COVID-19",genetic_tools
… in income-support payments reduce the demand for charity: A difference-in-difference analysis of charitable-assistance data from Australia over the COVID-19 …,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287533,"C Ablaza, F Perales, C Parsell, N Middlebrook… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0287533,[HTML] plos.org,https://scholar.google.com/citations?user=LkMM_fsAAAAJ&hl=en&oi=sra,5 days ago,"% of the population aged 15 and above—received the Coronavirus 
Supplement,  poverty from worsening due to the impacts of COVID-19, but in fact reduced pre-…",tech
"… and meta‐analysis on the serological, immunological, and cardiac parameters of the multisystem inflammatory syndrome (MIS‐C) associated with SARS‐CoV‐2 …",https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28927,"G Ghazizadeh Esslami, S Mamishi… - Journal of Medical …, 2023 - Wiley Online Library",,,,5 days ago,"Coronavirus disease 2019 (COVID-19), induced by the novel severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2),  During the global spread of the COVID-19",tech
Effect of DMARDs on the immunogenicity of vaccines,https://www.nature.com/articles/s41584-023-00992-8,"Y van Sleen, KSM van der Geest… - Nature Reviews …, 2023 - nature.com",,,,5 days ago,"This Review focuses on the impact of DMARDs on influenza and SARS-CoV-2  
infected cells, only some vaccine platforms are potent activators of these cells 18,19 .",Vaccine
Analysis of SARS-CoV-2 spike RBD binding to ACE2 and its inhibition by fungal cohaerin C using surface enhanced Raman spectroscopy,https://opg.optica.org/abstract.cfm?uri=boe-14-8-4097,"C Wetzel, L Jansen-Olliges, M Stadler… - Biomedical Optics …, 2023 - opg.optica.org",https://opg.optica.org/boe/fulltext.cfm?uri=boe-14-8-4097,[HTML] optica.org,https://scholar.google.com/citations?user=iFieKogAAAAJ&hl=en&oi=sra,5 days ago,"as investigating SARS-CoV-2. To measure also small amounts of SARS-CoV-2 
and  of the protein structure of the SARS-CoV-2 spike RBD and the ACE2 receptor as well",tech
Adjuvant Oligonucleotide Vaccine Increases Survival and Improves Lung Tissue Condition of B6. Cg-Tg (K18-ACE2) 2 Transgenic Mice,https://www.mdpi.com/2218-0532/91/3/35,"VV Oberemok, KV Laikova, KA Yurchenko… - Scientia …, 2023 - mdpi.com",https://www.mdpi.com/2218-0532/91/3/35/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=1usyDvsAAAAJ&hl=en&oi=sra,5 days ago,"our next encounter with a SARS-CoV-2 coronavirus pandemic. Unfortunately, 
there  in prophylaxes of COVID-19 and other diseases caused by coronaviruses and RNA",medication_treatment
… collaborative consensus guidance statement on the assessment and treatment of neurologic sequelae in patients with post-acute sequelae of SARS-CoV-2 …,https://congress-med.ru/assets/files/2023/2023-rukovodstvo-po-lecheniyu-nevrologicheskix-oslozhnenij-postkovidnogo-sindroma.pdf,"L Rydberg, AF Ambrose, R Bhavaraju-Sanka, JS Fine… - congress-med.ru",https://congress-med.ru/assets/files/2023/2023-rukovodstvo-po-lecheniyu-nevrologicheskix-oslozhnenij-postkovidnogo-sindroma.pdf,[PDF] congress-med.ru,https://scholar.google.com/citations?user=pCk2x7AAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 has been a transformative novel disease in modern health care. 
Unlike many other viral illnesses, COVID-19  of SARS-CoV-2 infection (PASC) or longCOVID",long_covid
A Real-World Multicenter Retrospective Observational Study on Polish Experience with Nintedanib Therapy in Patients with Idiopathic Pulmonary Fibrosis …,https://www.mdpi.com/2077-0383/12/14/4635,"S Majewski, AJ Białas, A Barczyk… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4635,[HTML] mdpi.com,https://scholar.google.com/citations?user=cmZsyKQAAAAJ&hl=en&oi=sra,5 days ago,"were related to coronavirus disease 2019 (COVID-19). This  coronavirus 2 
(SARS-CoV-2), which causes COVID-19, and  and severity of SARS-CoV-2 infections among all",medication_treatment
Long COVID prevalence and associated characteristics among a South Alabama population,https://www.sciencedirect.com/science/article/pii/S003335062300197X,"CL Daniel, S Fillingim, J James, J Bassler, A Lee - Public Health, 2023 - Elsevier",,,https://scholar.google.com/citations?user=qEcMzisAAAAJ&hl=en&oi=sra,5 days ago,"more than 1.5 million COVID-19 cases and more than  symptoms due to the 
current coronavirus is not novel, as  of SARS-CoV-2 (PASC) after diagnosis of symptomatic",long_covid
Global landscape of encephalitis: key priorities to reduce future disease burden,https://academic.oup.com/cid/advance-article-abstract/doi/10.1093/cid/ciad417/7223266,"J Granerod, Y Huang, NWS Davies… - Clinical Infectious …, 2023 - academic.oup.com",https://academic.oup.com/cid/advance-article-pdf/doi/10.1093/cid/ciad417/50861175/ciad417.pdf,[PDF] oup.com,https://scholar.google.com/citations?user=8NTevfUAAAAJ&hl=en&oi=sra,5 days ago,"The effects of Zika virus, severe acute respiratory syndrome coronavirus 2, 
and  BDM is supported to conduct COVID-19 neuroscience research by the UKRI/MRC (MR/…",Vaccine
Impact of coronavirus disease 2019 (COVID-19) on antimicrobial resistance among major pathogens causing healthcare-associated infection,https://www.sciencedirect.com/science/article/pii/S0929664623002541,"HC Chang, CH Chang, KL Tien, CH Tai, LM Lin… - Journal of the Formosan …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0929664623002541,[HTML] sciencedirect.com,,5 days ago,"hand, precautions for preventing SARS-CoV-2 spreading have been applied 
by  and during COVID-19 pandemic, in order to know the effect of COVID-19 on epidemiology",anti
Vulnerabilidades dos povos indígenas na fronteira Brasil-Paraguai eo contexto da pandemia de Covid-19,https://seer.ufu.br/index.php/revistafadir/article/download/63585/36339/316712,"EGM Filho, AHA Urquiza - seer.ufu.br",https://seer.ufu.br/index.php/revistafadir/article/download/63585/36339/316712,[PDF] ufu.br,https://scholar.google.com/citations?user=6RutgmAAAAAJ&hl=en&oi=sra,5 days ago,"Abstract: This article aims to analyze the vulnerabilities of indigenous peoples 
to the new coronavirus pandemic in the border region between Brazil and Paraguay. This is",tech
Systems-level profiling of early peripheral host-response landscape variations across COVID-19 severity states in an Indian cohort,https://www.nature.com/articles/s41435-023-00210-1,"U Banerjee, S Chunchanur, KN Balaji, A Singh… - Genes & …, 2023 - nature.com",,,https://scholar.google.com/citations?user=xc1Q16sAAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 in China, different aspects of the disease have been widely studied. 
Host immune response to SARS-CoV-2  families of viruses including coronaviruses. Our",clinical_trial
… Nilai Clinical Skill Lab Blok Muskuloskeletal Mahasiswa Fakultas Kedokteran Universitas Hasanuddin Sebelum dan Selama Pandemi COVID-19 pada Angkatan 2018 …,http://repository.unhas.ac.id/id/eprint/27165/,ASA Machira - 2023 - repository.unhas.ac.id,http://repository.unhas.ac.id/id/eprint/27165/3/C011191163_skripsi_10-05-2023%20bab%201-3.pdf,[PDF] unhas.ac.id,,5 days ago,"merupakan bagian dari genus beta coronavirus yang memiliki hubungan dekat 
… yang dimiliki COVID-19 dan SARS mencapai 76%. Virus SARS-CoV-2 merupakan virus",tech
Analysis of Large SARS-CoV-2 Data using Scalable Genetic Algorithm with Enhanced Bi-LSTM Method,https://ijisae.org/index.php/IJISAE/article/view/3096,"U Singh, A Raundale - International Journal of Intelligent Systems and …, 2023 - ijisae.org",https://ijisae.org/index.php/IJISAE/article/download/3096/1677,[PDF] ijisae.org,https://scholar.google.com/citations?user=RCxNLyIAAAAJ&hl=en&oi=sra,5 days ago,"there was an outbreak of persistent coronavirus disease (COVID19) caused by 
a new  model that can be used to analyze and predict the large-scale SARS-CoV-2 disease.",tech
Outcomes of hematologic malignancy patients with SARS-CoV-2 breakthrough infections after tixagevimab-cilgavimab during community transmission of monoclonal …,https://www.journalofinfection.com/article/S0163-4453(23)00378-X/abstract,"M Kamboj, JC Laracy, S Usiak, NE Babady… - Journal of …, 2023 - journalofinfection.com",,,,5 days ago,", for primary Coronavirus Disease 2019 (COVID-19) prevention  suggests 
substantial COVID-19 morbidity among  Our findings indicate that COVID-19 rebound symptoms",public_health
PLSCR1 is a cell-autonomous defence factor against SARS-CoV-2 infection,https://www.nature.com/articles/s41586-023-06322-y,"D Xu, W Jiang, L Wu, RG Gaudet, ES Park, M Su… - Nature, 2023 - nature.com",https://www.nature.com/articles/s41586-023-06322-y,[HTML] nature.com,https://scholar.google.com/citations?user=-QTeljoAAAAJ&hl=en&oi=sra,5 days ago,"-SARS-CoV-2 defence. Characterizing its activity will provide insights into how 
cell-autonomous immunity confers frontline resistance during COVID-19  blocks coronavirus",tech
Prolonged-release pirfenidone in patients with pulmonary fibrosis as a phenotype of post-acute sequelae of COVID-19 pneumonia. Safety and efficacy,https://www.sciencedirect.com/science/article/pii/S0954611123002500,"RH Sansores, A Ramírez-Venegas, F Montiel-Lopez… - Respiratory …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=IFNOmz0AAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory 
syndrome coronavirus-2 (SARS-CoV-2… acute sequelae of COVID-19 (PASC) or Long COVID [4,…",long_covid
Increased Emergency Department Stays for Mental Health of Insured Youth in Year 2 of the COVID-19 Pandemic—Moving Forward,https://jamanetwork.com/journals/jamapsychiatry/article-abstract/2806890,"KB Wells - JAMA psychiatry, 2023 - jamanetwork.com",,,,5 days ago,"to avoid exposure to the SARSCoV-2 virus and staffing issues)  Articles on 
the effect of the COVID-19 pandemic on  program for the COVID-19 pandemic with input from",wellbeing
Risk Factors and Outcomes Associated With Reintubation Secondary to Respiratory Failure in COVID-19 Subjects With ARDS,https://rc.rcjournal.com/content/early/2023/07/12/respcare.10881.abstract,"RM Halaseh, GS Drescher, IH Masri, AL Alayon… - Respiratory …, 2023 - rc.rcjournal.com",,,https://scholar.google.com/citations?user=zT3UgLYAAAAJ&hl=en&oi=sra,5 days ago,"Infection with Sars-CoV-2 is associated with variable symptoms and clinical 
sequelae… Prevalence and risk factors for delirium in critically ill patients with COVID-19 (COVID-…",tech
Marked Reduction in Viral Load and Symptoms in Breakthrough COVID-19 Cases Following AS03-Adjuvanted Plant-Made VLP Vaccination,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4505340,"HE Hendin, A Makarkov, A Seguin, P Gobeil… - 2023 - papers.ssrn.com",,,https://scholar.google.com/citations?user=vYAU4BYAAAAJ&hl=en&oi=sra,5 days ago,"Effect of serum total testosterone and its relationship with other laboratory 
parameters on the prognosis of coronavirus disease 2019 (COVID-19) in SARS-CoV-2 infected",symptoms
SNP (A>G - rs13057211) but not GT(n) Polymorphism in  HMOX-1 Promoter Gene is Associated with COVID-19 Mortality,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4505303,"K Fares, M El-Deeb, M Elsammak, A Ouf, H Saeed… - 2023 - papers.ssrn.com",,,,5 days ago,"COVID-19 and previous Corona virus strains is the high virulence of COVID-19 
strain with  virulence factors of SARS-CoV-2 is its spike proteins which affect cells by",public_health
Global COVID-19 Vaccine Acceptance Level and its Determinants: An Umbrella Review,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4505333,"BB Abate, BD Tilahun, B Mulu - Available at SSRN 4505333, 2023 - papers.ssrn.com",,,,5 days ago,"In order to reduce such massive cases and deaths a COVID-19 vaccine is  
coronavirus 2 (SARS-CoV-2), the virus that causes coronavirus disease 2019 (COVID-19).",wellbeing
A New Biosensing Platform Based on L-Cysteine-Capped Fe 3O 4 Nanoparticles Embedded in Chitosan-MWCNT Matrix: Electrochemical Kinetic and Sensing …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4493741,"DG Dutta, T Sarkar, N Dutta - Available at SSRN 4493741 - papers.ssrn.com",,,,5 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2), a  and sensitive 
detection of SARS-CoV-2 antigens.  the sensitive detection of SARS-CoV-2 S proteins in buffer",tech
Metagenomic assessment of gut microbial communities and risk of severe COVID-19,https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-023-01202-6,"LH Nguyen, D Okin, DA Drew… - Genome …, 2023 - genomemedicine.biomedcentral …",https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-023-01202-6,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=rFnNWVAAAAAJ&hl=en&oi=sra,5 days ago,"have been infected with SARS-CoV-2 and developed coronavirus disease-2019 
(COVID-19),  in gut microbial communities and COVID-19, demonstrating the generalized",public_health
Religious Beliefs Shaping Health Care and Transforming Health Concepts: The Case of Shanghai,https://link.springer.com/article/10.1007/s10943-023-01864-x,"S Gu, K Sokolovskiy, O Evreeva, S Ivleva - Journal of Religion and Health, 2023 - Springer",,,,5 days ago,"Other studies show that the refusal to vaccinate not only against COVID-19 but 
also  and medicine in Eastern Europe during the SARS-COV-2 pandemic: Social context.",tech
