Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match
Identification of a Putative SARS-CoV-2 Main Protease Inhibitor through In Silico Screening of Self-Designed Molecular Library,https://www.mdpi.com/1422-0067/24/14/11390,"N Liu, Z Yang, Y Liu, X Dang, Q Zhang, J Wang… - International Journal of …, 2023 - mdpi.com",https://www.mdpi.com/1422-0067/24/14/11390,[HTML] mdpi.com,,4 days ago,"Since the emergence of the coronavirus disease 2019 (COVID-19) in  coronavirus 
2 (SARS-CoV-2) has been identified as the primary pathogen responsible for COVID-19 […"
Statin Use in Relation to COVID-19 and Other Respiratory Infections: Muscle and Other Considerations,https://www.mdpi.com/2077-0383/12/14/4659,"BA Golomb, JH Han, PH Langsjoen… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4659,[HTML] mdpi.com,,4 days ago,"“COVID or SARS-CoV-2” and “randomized”. An expanded search was 
attempted, allowing “randomized” to be an abstract term, but no additional randomized trials were"
The representative COVID-19 cohort Munich (KoCo19): from the beginning of the pandemic to the Delta virus variant,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08435-1,"R Le Gleut, M Plank, P Pütz… - BMC Infectious …, 2023 - bmcinfectdis.biomedcentral.com",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08435-1,[HTML] biomedcentral.com,https://scholar.google.com/citations?user=3Cg41TgAAAAJ&hl=en&oi=sra,4 days ago,"estimate prevalence of SARS-CoV-2 infections despite a  started the prospective 
Munich COVID-19 cohort (KoCo19… study we measured SARS-CoV-2 antibody prevalence"
"Influence of COVID-19 pandemic on the virus spectrum in children with respiratory infection in Xuzhou, China: a long-term active surveillance study from 2015 …",https://link.springer.com/article/10.1186/s12879-023-08247-3,"R Cao, Y Du, J Tong, D Xia, Q Song, Z Xia, M Liu… - BMC Infectious …, 2023 - Springer",https://link.springer.com/article/10.1186/s12879-023-08247-3,[HTML] springer.com,,4 days ago,"coronavirus 2 (SARS-CoV-2) are admitted to designated hospitals for 
quarantine and treatment. Therefore, the samples collected in this study were all SARS-CoV-2"
Stress and Burnout Among Frontline Nurses During COVID-19 Pandemic in a Middle Eastern Country,https://journals.sagepub.com/doi/abs/10.1177/23779608231185918,"E Mary Pappiya, I Mubarak Al Baalharith… - SAGE Open …, 2023 - journals.sagepub.com",https://journals.sagepub.com/doi/pdf/10.1177/23779608231185918,[PDF] sagepub.com,,4 days ago,"The COVID-19 pandemic has resulted in an unanticipated shift in nursing 
practice to  Dying in times of the coronavirus: An online survey among healthcare professionals"
Vascular Endothelial Growth Factor as Potential Biomarker for COVID-19 Severity,https://journals.sagepub.com/doi/abs/10.1177/08850666231186787,"D Josuttis, C Schwedler, G Heymann… - Journal of Intensive …, 2023 - journals.sagepub.com",,,,4 days ago,"We sought to determine whether VEGF levels differ between SARS-CoV-2-positive  
included 167 SARS-CoV-2-positive patients of which 139 suffered from COVID-19."
Impacts of the COVID-19 pandemic on patients with chronic conditions in Vietnam: A cross-sectional study,https://journals.sagepub.com/doi/abs/10.1177/17423953231188755,"TH Vo, TH Nguyen, HC Nguyen… - Chronic …, 2023 - journals.sagepub.com",,,,4 days ago,"Severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) first appeared 
in China in late 2019 and quickly developed into a global pandemic. As the virus rapidly"
Dyspnea in Post-Acute COVID-19: A Multi-Parametric Cardiopulmonary Evaluation,https://www.mdpi.com/2077-0383/12/14/4658,"A Cecchetto, G Guarnieri, G Torreggiani… - Journal of Clinical …, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4658,[HTML] mdpi.com,,4 days ago,"The clinical course of COVID-19 in its acute phase is now delineated in sufficient 
… The World Health Organization defines the post-acute sequelae of SARS-CoV-2 infection"
Clinical Features and Risk Stratification of Multiple Myeloma Patients with COVID-19,https://www.mdpi.com/2072-6694/15/14/3598,"R Zheng, K Mieth, C Bennett, C Miller, LD Anderson Jr… - Cancers, 2023 - mdpi.com",https://www.mdpi.com/2072-6694/15/14/3598,[HTML] mdpi.com,,4 days ago,"study and previous publications suggest that testing of neutralizing antibody 
post-SARS-CoV-2 vaccination in MM patients may be needed in reducing COVID-19 risk."
Impact of COVID vaccine and comorbidities in patients receiving casirivimab-imdevimab monoclonal antibody during SARS-CoV-2 B. 1.617. 2 (Delta) surge: A real …,https://www.sciencedirect.com/science/article/pii/S0264410X23008228,"P Agrawal, D Damania, A Cseh, J Grab, L Strom… - Vaccine, 2023 - Elsevier",,,https://scholar.google.com/citations?user=5aZiTJYAAAAJ&hl=en&oi=sra,4 days ago,"The Coronavirus Disease 2019 (COVID-19) pandemic  Respiratory Syndrome 
Coronavirus 2 (SARS-CoV-2). This  Clinical symptoms of SARS-CoV-2 vary from a mild cold"
New Scenarios in Heart Transplantation and Persistency of SARS-CoV-2 (Case Report),https://www.mdpi.com/2075-1729/13/7/1551,"L Mitrofanova, I Makarov, A Gorshkov, O Vorobeva… - Life, 2023 - mdpi.com",https://www.mdpi.com/2075-1729/13/7/1551,[HTML] mdpi.com,,4 days ago,"of COVID-19 infection in the recipient, but this is unlikely, as no SARS-CoV-2 
antigen  We analyzed reported cases of coronavirus transmission during heart transplantation"
Differential Transcriptomic Landscapes of SARS-CoV-2 Variants in Multiple Organs from Infected Rhesus Macaques,https://www.sciencedirect.com/science/article/pii/S1672022923000955,"T Du, C Gao, S Lu, Q Liu, Y Yang, W Yu, W Li… - Genomics, Proteomics & …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1672022923000955,[HTML] sciencedirect.com,,4 days ago,"coronavirus 2 (SARS-CoV-2) caused the persistent  of SARS-CoV-2 and 
its VOC infection in the early stage, which will further deepen our understanding of COVID-19."
Respiratory viruses in rural Zambia during the second year of the COVID-19 pandemic,https://www.sciencedirect.com/science/article/pii/S2772707623000735,"CG Sutcliffe, M Hamahuwa, E Miller, P Sinywimaanzi… - IJID Regions, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2772707623000735,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=JfGi-j0AAAAJ&hl=en&oi=sra,4 days ago,"To control the spread of severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2),  
These measures not only impacted transmission of SARS-CoV-2 but also other"
Improving occupational safety in office spaces in the post-pandemic era,https://www.sciencedirect.com/science/article/pii/S221067072300392X,"N Sadeghi, N Gerami-Seresht - Sustainable Cities and Society, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S221067072300392X,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=hT7hF5kAAAAJ&hl=en&oi=sra,5 days ago,"The COVID-19 pandemic has raised concerns regarding the resilience of 
human societies against widespread infectious diseases. Several COVID-19 outbreaks proved"
The perceived impact of pandemic scale (PIPS): Initial development and examination among US military veterans,https://www.sciencedirect.com/science/article/pii/S0022395623003369,"JA Kittel, LL Monteith, J Tock, AL Schneider… - Journal of Psychiatric …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=FP6eae8AAAAJ&hl=en&oi=sra,5 days ago,"COVID-19 pandemic. Considering the relative paucity of measures to assess 
psychosocial impacts of the COVID-19  could be impacted by the COVID-19 pandemic (the"
Clinical Trials Azvudine reduces the in-hospital mortality of COVID-19 patients: A retrospective cohort study,https://www.sciencedirect.com/science/article/pii/S2211383523002575,"K Zong, H Zhou, W Li, E Jiang, Y Liu, S Li - Acta Pharmaceutica Sinica B, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2211383523002575,[HTML] sciencedirect.com,,5 days ago,"As an emerging infectious disease, the COVID-19 is caused by severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2) 1 . As of Feb 19, 2023, there were more"
Multi-hierarchical nanofibre membranes composited with ordered structure/nano-spiderwebs for air filtration,https://www.sciencedirect.com/science/article/pii/S2213343723013003,"X Cheng, Z Zhang, L Zhao, C Deng, C Li, Y Du… - Journal of …, 2023 - Elsevier",,,,5 days ago,"Furthermore, the outbreak and ongoing development of the coronavirus 
disease (COVID-19) caused by the SARS-CoV-2 virus, has increased the risk of inhalation"
Assessment of the frequency of SARS-CoV-2 Omicron variant escape from RNA-dependent RNA polymerase inhibitors and 3C-like protease inhibitors,https://www.sciencedirect.com/science/article/pii/S0166354223001493,"E Takashita, S Fujisaki, H Morita, S Nagata, H Miura… - Antiviral Research, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0166354223001493,[HTML] sciencedirect.com,,5 days ago,"coronavirus 2 (SARS-CoV-2), which causes coronavirus disease 2019 (COVID-19),  
Targeting SARS-CoV-2 proteases and polymerase for COVID-19 treatment: state of"
Interaction between COVID-19 and epilepsy during the omicron surge: A cross-sectional survey conducted in China tertiary hospital,https://www.sciencedirect.com/science/article/pii/S258998642300031X,"X Li, S Sun, C Yan, X Liu - Epilepsy & Behavior Reports, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S258998642300031X,[HTML] sciencedirect.com,,5 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2) [… epilepsy and 
COVID-19, analyze SARS-CoV-2 infection  with epilepsy after SARS-CoV-2 infection and its"
"Prevalence and determinants of depression, anxiety, and stress symptoms among Black individuals in Canada in the context of the COVID-19 pandemic",https://www.sciencedirect.com/science/article/pii/S0165178123002913,"JM Cénat, SMMM Farahi, R Darly - Psychiatry Research, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0165178123002913,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=TDo9_kwAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus”); the ramifications of the pandemic on one's traumatic economic 
stress (4 items – eg “The Coronavirus (COVID-19… as a result of the coronavirus”). Past studies"
SARS-COV-2 specific t-cells in patients with thyroid disorders related to COVID-19 are enriched in the thyroid and acquire a tissue-resident memory …,https://www.sciencedirect.com/science/article/pii/S1521661623004473,"S Ylenia, C Francesca, M Giorgia, M Sara, C Elena… - Clinical …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1521661623004473,[HTML] sciencedirect.com,,5 days ago,"Since early 2020 the pandemic of Coronavirus disease 2019 (Covid-19), 
determined by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has"
Unlocking the Potential of PROTACs: A Comprehensive Review of Protein Degradation Strategies in Disease Therapy,https://www.sciencedirect.com/science/article/pii/S0045206823003814,"RP Bhole, PR Kute, RV Chikhale, CG Bonde, A Pant… - Bioorganic …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=i9AxXbgAAAAJ&hl=en&oi=sra,5 days ago,"The development of therapeutic drugs has become more essential due to 
the high mortality and mutation rate of COVID-19, despite the fact that numerous vaccinations"
"Anti-inflammatory effect of 3-fluorophenyl pyrimidinylimidazo [2, 1-b] thiazole derivatives as p38α inhibitors",https://www.sciencedirect.com/science/article/pii/S0045206823003772,"MM Al-Sanea, MS Abdel-Maksoud, MF El-Behairy… - Bioorganic …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=7Vu-IT4AAAAJ&hl=en&oi=sra,5 days ago,"In 2020, an outbreak and pandemic of corona virus (Covid 19) occurred; 
many reports referred the severity of the infection and high symptom frequency such as"
"Flu-like syndrome due to interferon-beta injections does not increase anxiety, depression, and lost working days in multiple sclerosis patients during the Sars-CoV-2 …",https://www.sciencedirect.com/science/article/pii/S0303846723003086,"V Mantero, P Basilico, R Balgera, A Rigamonti… - Clinical Neurology and …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=82Y-xFcAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) infection and sometimes the two conditions 
may be confused or overlap. During the Sars-CoV-2  As a matter of fact, the Sars-CoV-2"
"Child and adolescent psychiatric emergency admissions before, during and after the Covid-19 Pandemic: An Interrupted time series analysis from Turkey",https://www.sciencedirect.com/science/article/pii/S187620182300254X,"S Kose, I Inal-Kaleli, E Boru, O Yavuz-Kan… - Asian Journal of …, 2023 - Elsevier",,,https://scholar.google.com/citations?user=9Sjucv0AAAAJ&hl=en&oi=sra,5 days ago,"The coronavirus disease (COVID-19) pandemic has  aspect of dealing with 
the COVID-19 pandemic, allocating the  It is crucial to acknowledge that the SARS-CoV-2 virus"
Mental health outcomes in frontline healthcare workers in Brazil during the COVID-19 epidemic: Results of an online survey in four regions using respondent …,https://www.sciencedirect.com/science/article/pii/S0010440X23000391,"M Cohen, RB Cardoso, LRFS Kerr, C Kendall… - Comprehensive …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0010440X23000391,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=MqdYbuAAAAAJ&hl=en&oi=sra,5 days ago,"The pandemic caused by the SARS-CoV-2 virus emerged in 2019 as a 
highly  the coronavirus disease 2019 (COVID-19) outbreak in China: a case-control study"
"Moxibustion for medical personnel with negative emotion and insomnia during COVID-19 pandemic: A randomized, controlled trial",https://www.sciencedirect.com/science/article/pii/S2213422023000537,"X Li, X Li, X Wang, X Yin, S Li, J Wu, X Ren… - Integrative Medicine …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2213422023000537,[HTML] sciencedirect.com,,5 days ago,"of moxibustion at Sanyinjiao (SP6) acupoint for treatment of negative mood 
and sleep quality in healthcare workers during the 2019 coronavirus disease (COVID-19)."
"Analogs of the Catechol Derivative Dynasore Inhibit HIV-1 Ribonuclease H, SARS-CoV-2 nsp14 Exoribonuclease, and Virus Replication",https://www.mdpi.com/1999-4915/15/7/1539,"A Asthana, A Corona, WJ Shin, MJ Kwak, C Gaughan… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1539,[HTML] mdpi.com,https://scholar.google.com/citations?user=01mCcEsAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic of severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2… the treatment for SARS-CoV-2 infections were recently"
"How the COVID-19 pandemic affected bone health: a retrospective, longitudinal study on denosumab persistence from the epicentre of European spreading",https://link.springer.com/article/10.1007/s11657-023-01307-w,"M Varenna, F Orsini, R Di Taranto, F Zucchi… - Archives of …, 2023 - Springer",,,,5 days ago,"coronavirus-2 (SARS-CoV-2) mortality in Italy [13].  of COVID-19 infection 
reported in patients with prevalent vertebral fractures [27]. Consistently, fear of SARS-CoV-2 was"
Prevalence of and risk factors for self-reported menstrual changes following COVID-19 vaccination: a Danish cohort study,https://academic.oup.com/humrep/advance-article-abstract/doi/10.1093/humrep/dead144/7223488,"C Bisgaard Jensen, BH Bech, SN Hansen… - Human …, 2023 - academic.oup.com",,,https://scholar.google.com/citations?user=ZyUYhL4AAAAJ&hl=en&oi=sra,5 days ago,"Vaccines against the novel Coronavirus disease 2019 (COVID-19) were 
introduced  of mRNA BNT162b2 vaccine against SARS-CoV-2 infections and COVID-19 cases,"
Characterization of the cellular lipid composition during SARS-CoV-2 infection,https://link.springer.com/article/10.1007/s00216-023-04825-1,"AM Abdel-Megied, IA Monreal, L Zhao, A Apffel… - Analytical and …, 2023 - Springer",,,https://scholar.google.com/citations?user=4zg8EccAAAAJ&hl=en&oi=sra,5 days ago,"SARS-CoV-2, the virus responsible for the COVID-19 pandemic, is a zoonotic 
… -spectrum antivirals against SARS-CoV-2 and at the minimum related coronaviruses."
A Focused Review of the Initial Management of Patients with Acute Respiratory Distress Syndrome,https://www.mdpi.com/2077-0383/12/14/4650,"A Motes, T Singh, N Vinan Vega, K Nugent - Journal of Clinical Medicine, 2023 - mdpi.com",https://www.mdpi.com/2077-0383/12/14/4650,[HTML] mdpi.com,https://scholar.google.com/citations?user=B8z5_4YAAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 affected several million people worldwide and 
challenged  for SARS-CoV-2 by PCR, who had ARF due to a cause other than COVID-19"
"Analyzing the relationship between air temperature and respiratory morbidity in children and the elderly in Porto Alegre, Brazil, before and during the COVID-19 …",https://link.springer.com/article/10.1007/s00484-023-02516-1,"EL Krüger, AS Nedel, AC dos Santos Gomes… - International Journal of …, 2023 - Springer",,,https://scholar.google.com/citations?user=JMkYdnMAAAAJ&hl=en&oi=sra,5 days ago,"days ago - The aim of the study was to analyze the relationship between air temperature 
data against hospital admissions due to respiratory diseases of children (under five years of"
Tracking B cell responses to the SARS-CoV-2 mRNA-1273 vaccine,https://www.cell.com/cell-reports/pdf/S2211-1247(23)00791-X.pdf,"FL de Assis, KB Hoehn, X Zhang, L Kardava, CD Smith… - Cell Reports, 2023 - cell.com",https://www.cell.com/cell-reports/pdf/S2211-1247(23)00791-X.pdf,[PDF] cell.com,https://scholar.google.com/citations?user=YKWaapEAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) has led to an equally rapid worldwide effort to 
develop COVID-19  Despite the strong protective effects of mRNA and other SARS-CoV-2"
Effectiveness of monovalent and bivalent COVID-19 vaccines,https://www.thelancet.com/journals/laninf/article/PIIS1473-3099(23)00379-1/fulltext,"T Cerqueira-Silva, VS Boaventura… - The Lancet Infectious …, 2023 - thelancet.com",,,https://scholar.google.com/citations?user=UbyXhckAAAAJ&hl=en&oi=sra,5 days ago,"type variant of SARS-CoV-2. This could  SARSCoV-2 no longer circulates 
among humans, this finding could suggest the need for a new antigen composition of COVID-19"
Molecular Glue Discovery: Current and Future Approaches,https://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.3c00449,"JA Dewey, C Delalande, SA Azizi, V Lu… - Journal of Medicinal …, 2023 - ACS Publications",,,https://scholar.google.com/citations?user=PZhEtvsAAAAJ&hl=en&oi=sra,5 days ago,"respiratory syndrome coronavirus (MERS-CoV), implying a similar methodology 
could discover compounds against SARS-CoV-2, the agent responsible for COVID-19. (…"
When Mindfulness is Insufficient: The Moderated Moderating Effects of Self-Harm and Negotiable Fate Beliefs on the Association Between Mindfulness and …,https://journals.sagepub.com/doi/abs/10.1177/01430343231187108,"Y Zhang, C Wang, Y An, X Jiang - School Psychology …, 2023 - journals.sagepub.com",,,,5 days ago,"The coronavirus disease 2019 (COVID-19) pandemic  simultaneously from 
the COVID-19 pandemic and flood  SARS-CoV-2 infection and the risk of suicidal and self-…"
Prokaryotic Argonautes for in vivo biotechnology and molecular diagnostics,https://www.cell.com/trends/biotechnology/fulltext/S0167-7799(23)00202-0,"BA Graver, N Chakravarty, KV Solomon - Trends in Biotechnology, 2023 - cell.com",,,https://scholar.google.com/citations?user=UORk8-EAAAAJ&hl=en&oi=sra,5 days ago,"Coronavirus disease 2019 (COVID- 19): an infectious disease caused by the 
SARS-CoV-2  severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) and its variant"
Cultural intelligence and COVID-induced virtual teams: Towards a conceptual framework for cross-cultural management studies,https://journals.sagepub.com/doi/abs/10.1177/14705958231188621,"J Mahadevan, J Steinmann - International Journal of Cross …, 2023 - journals.sagepub.com",https://journals.sagepub.com/doi/pdf/10.1177/14705958231188621,[PDF] sagepub.com,,5 days ago,"After having outlined the rationale and contribution of this conceptual article, 
we now detail the key pillars of our approach, namely the COVID-19 pandemic as serious"
Robust and protective immune responses induced by heterologous prime‐boost vaccination with DNA‐protein dimeric RBD vaccines for COVID‐19,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28948,"Y An, G Zhao, H Duan, N Zhang, M Duan… - Journal of Medical …, 2023 - Wiley Online Library",,,,5 days ago,"The coronavirus disease 2019 (COVID-19) pandemic  Most reported COVID-19 
DNA vaccines and candidates  In the context of the continuous circulation of SARS-CoV-2,"
The effect of nirmatrelvir‐ritonavir on the long‐term risk of neuropsychiatric sequelae following COVID‐19,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28951,"TH Liu, JY Wu, PY Huang, YW Tsai… - Journal of Medical …, 2023 - Wiley Online Library",,,https://scholar.google.com/citations?user=-yFUu9MAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) outbreak in December 2019, the global confirmed 
cases of COVID-19  the patients with SARS-CoV-2 infection can survive acute COVID-19, a"
New‐onset and relapsed thrombotic microangiopathy post‐COVID‐19 vaccination,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.28946,"Q Ma, G Xu - Journal of Medical Virology, 2023 - Wiley Online Library",,,,5 days ago,"Coronavirus disease 2019 (COVID-19), caused by severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2), has posed an enormous obstruction to global public"
Booster vaccinations and Omicron: the effects on SARS-CoV-2 antibodies in Dutch blood donors,https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08448-w,"FA Quee, BM Hogema, E Slot… - BMC Infectious …, 2023 - bmcinfectdis.biomedcentral.com",https://bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-023-08448-w,[HTML] biomedcentral.com,,5 days ago,"coronavirus 2 (SARS-CoV-2) is an infectious pathogen and the causative pathogen 
of corona virus disease 2019 (COVID-19… and deaths due to COVID-19 [3]. After the start"
… and feasibility of home and hospital follow-up in Burkina Faso and Guinea: A mixed-method study among patients of the COVID-19 Coverage-Africa clinical …,https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0001545,"M Plazy, MH Doucet, C Timbo Songbono… - PLOS Global Public …, 2023 - journals.plos.org",https://journals.plos.org/globalpublichealth/article?id=10.1371/journal.pgph.0001545,[HTML] plos.org,,5 days ago,"SARS-CoV-2 during the current COVID-19 pandemic [3, 4]. In some countries 
for instance, all people with COVID-19  , only people with severe COVID-19 symptoms were"
Evaluation of a remote monitoring service for patients with COVID-19 discharged from University College London Hospital,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0284997,"D Crilly, P Shakeshaft, M Marks, S Logan, T Cutfield - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0284997,[HTML] plos.org,,5 days ago,"The COVID-19 pandemic has placed significant strain on the NHS in the UK, 
particularly during surges in SARS-CoV-2 community transmission. In response, novel"
Pulmonary Thrombosis despite Therapeutic Anticoagulation in COVID-19 Pneumonia: A Case Report and Literature Review,https://www.mdpi.com/1999-4915/15/7/1535,"CM Niculae, ME Gorea, LG Tirlescu, RA Constantin… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1535,[HTML] mdpi.com,,5 days ago,"Coronavirus disease 2019 (COVID-19) is a  SARS-CoV-2 infection and 
diagnosis of PT despite being under anticoagulation therapy. The severity of the COVID-19 disease"
Effects of Sirolimus Treatment on Fetal Hemoglobin Production and Response to SARS-CoV-2 Vaccination: A Case Report Study,https://www.mdpi.com/2038-8330/15/3/44,"MR Gamberini, C Zuccato, M Zurlo, LC Cosenza… - Hematology …, 2023 - mdpi.com",https://www.mdpi.com/2038-8330/15/3/44,[HTML] mdpi.com,https://scholar.google.com/citations?user=TtMSlJsAAAAJ&hl=en&oi=sra,5 days ago,"considering the coronavirus disease 2019 (COVID-19)  respiratory syndrome 
coronavirus 2 (SARS-CoV-2) antigens.  COVID-19 pandemic with extensive anti-SARS-CoV-2"
Molnupiravir for the treatment of non-severe COVID-19: a systematic review and meta-analysis of 14 randomized trials with 34 570 patients,https://academic.oup.com/jac/advance-article-abstract/doi/10.1093/jac/dkad216/7223402,"M Sun, H Lai, J Huang, J Liu, Y Li, J Tian… - Journal of …, 2023 - academic.oup.com",,,,5 days ago,"Coronavirus disease 2019 (COVID-19) is an infectious disease caused by the 
SARS-CoV-2  The WHO declared COVID-19 a global pandemic, which may be one of the"
COVID-19 in Post-Acute and Long-Term Care: Challenges and Opportunities,https://link.springer.com/chapter/10.1007/978-3-031-28628-5_20,"N Pandya, E Hames, P Winn - Post-Acute and Long-Term Care Medicine …, 2023 - Springer",,,,5 days ago,", rhinovirus, enterovirus, non-COVID-19 coronavirus or RSV). Coinfection 
with  the SARS-CoV-2 virus and those who are not up to date with COVID-19 vaccination."
Challenges for the food industry in controlling the transmission of SARS-CoV-2,https://link.springer.com/article/10.1007/s00003-023-01446-9,"CPZ Noreña, A Brandelli - Journal of Consumer Protection and Food …, 2023 - Springer",,,https://scholar.google.com/citations?user=K6xm8ioAAAAJ&hl=en&oi=sra,5 days ago,"of SARS-CoV-2 transmission in food systems and challenges imposed by the 
COVID-19  The novel coronavirus SARS-CoV-2 causes a severe acute respiratory syndrome,"
"COVID-19-Impfstatus, genutzte Informationsquellen und soziodemografische Merkmale–Ergebnisse der CoSiD-Studie",https://link.springer.com/article/10.1007/s00103-023-03736-x,"W Haß, B Orth, U von Rüden - Bundesgesundheitsblatt …, 2023 - Springer",https://link.springer.com/article/10.1007/s00103-023-03736-x,[HTML] springer.com,,5 days ago,"An analysis of risk communication for a community quarantine in Germany 
to curb the SARS-CoV‑2 pandemic. Plos One 16(8):e256113. https://doi.org/10.1371/journal.…"
The role of vaccines in the COVID-19 pandemic: what have we learned?,https://link.springer.com/article/10.1007/s00281-023-00996-2,"F Krammer - Seminars in Immunopathology, 2023 - Springer",https://link.springer.com/article/10.1007/s00281-023-00996-2,[HTML] springer.com,https://scholar.google.com/citations?user=7Fwb_7kAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus 2 (SARS-CoV-2) emerged late in 2019 and caused the coronavirus 
disease 2019 (COVID-19)  impact on protection from SARS-CoV-2 mortality but with"
"Post COVID-19 symptoms are common, also among young adults in the general population",https://www.nature.com/articles/s41598-023-38315-2,"I Mogensen, S Ekström, J Hallberg, A Georgelis… - Scientific Reports, 2023 - nature.com",https://www.nature.com/articles/s41598-023-38315-2,[HTML] nature.com,,5 days ago,"definition of post COVID-19 in December 2021: “Post COVID-19 condition is  
coronavirus 2 (SARS-CoV-2) infection; usually within three months from the onset of COVID-19…"
"Kinetics of specific anti-SARS-CoV-2 IgM, IgA, and IgG responses during the first 12 months after SARS-CoV-2 infection: A prospective longitudinal study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288557,"H Amellal, N Assaid, H Charoute, K Akarid, A Maaroufi… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288557,[HTML] plos.org,https://scholar.google.com/citations?user=i9DJ1nAAAAAJ&hl=en&oi=sra,5 days ago,"of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) began 
with its  COVID-19 is the disease caused by SARS-CoV-2 and can manifest itself with a wide"
The yield of procalcitonin and Interleukin-6 in predicting intraamniotic infection in the presence of intrapartum fever: A pilot study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288537,"Z Ehrlich, S Magen, H Alexandroni, I Glik… - Plos one, 2023 - journals.plos.org",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0288537,[HTML] plos.org,,5 days ago,"COVID-19 pandemic and recruitment occurred during the pandemic. However, 
all participants tested negative for COVID-19,  by Coronavirus disease 2019 (COVID-19): a"
Vaccinations in children with hematologic malignancies and those receiving hematopoietic stem cell transplants or cellular therapies,https://onlinelibrary.wiley.com/doi/full/10.1111/tid.14100,"KA Neemann, AI Sato - Transplant Infectious Disease, 2023 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/full/10.1111/tid.14100,[HTML] wiley.com,,5 days ago,"coronavirus 2 (SARS-CoV-2) also decreases the risk of  risk of SARS-CoV2 
breakthrough infection and COVID-19  should follow the COVID-19 vaccination according to"
"Computational Aspects: Self-clean Coatings, Plastics and Polymers in Coatings",https://link.springer.com/chapter/10.1007/978-981-99-3549-9_8,"HS Gupta, U Shankar, A Verma, R Gogoi… - … Aspects, Applications and …, 2023 - Springer",,,https://scholar.google.com/citations?user=7KtxgPoAAAAJ&hl=en&oi=sra,5 days ago,"In the recent pandemic of COVID-19, the MD simulations have acted as a very 
… COVID-19 transmission. In the same line, Kushwaha et al. [54] have explored the COVID-19"
