Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match
Six-month psychiatric outcomes among survivors of COVID-19,https://dergipark.org.tr/en/pub/cumj/issue/76400/1242481,"CA Poyraz, ÖF Demirel, BÇ Poyraz, Ş Turan… - Cukurova Medical … - dergipark.org.tr",https://dergipark.org.tr/en/download/article-file/2917736,[PDF] dergipark.org.tr,https://scholar.google.com/citations?user=JFQU7wYAAAAJ&hl=en&oi=sra,5 days ago,"Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2), the virus has 
continued to mutate. As of December 2021, Coronavirus Disease 2019 (COVID-19) cases are"
… LOW SENSE OF COHERENCE AS LONG-TERM PREDICTORS OF DEPRESSIVE AND ANXIETY SYMPTOMS IN THE POPULATION AMID THE COVID-19 …,https://www.researchgate.net/profile/Matic-Mihevc-2/publication/372282249_Stigma_and_low_sense_of_coherence_as_long-term_predictors_of_depressive_and_anxiety_symptoms_in_the_population_amid_the_COVID-19_pandemic/links/64adb057b9ed6874a512dc71/Stigma-and-low-sense-of-coherence-as-long-term-predictors-of-depressive-and-anxiety-symptoms-in-the-population-amid-the-COVID-19-pandemic.pdf,"M Mihevc, MP Šter - Psychiatria Danubina, 2023 - researchgate.net",https://www.researchgate.net/profile/Matic-Mihevc-2/publication/372282249_Stigma_and_low_sense_of_coherence_as_long-term_predictors_of_depressive_and_anxiety_symptoms_in_the_population_amid_the_COVID-19_pandemic/links/64adb057b9ed6874a512dc71/Stigma-and-low-sense-of-coherence-as-long-term-predictors-of-depressive-and-anxiety-symptoms-in-the-population-amid-the-COVID-19-pandemic.pdf,[PDF] researchgate.net,,5 days ago,"The Coronavirus Disease 2019 (COVID-19) pandemic  During the COVID-19 
pandemic, several stressors have  the early phase of the SARSCoV-2 pandemic: systematic"
Possible Mechanism and Pharmacological Activities of a Flavolignan Silibinin,https://www.ingentaconnect.com/content/ben/cbc/2023/00000019/00000007/art00003,"H Bhardwaj, N Vasudeva… - Current Bioactive …, 2023 - ingentaconnect.com",,,,5 days ago,"element of the transcription/replication of coronavirus, and believe to lower 
viral  , JA; Menendez, JA Silibinin and SARS-CoV-2: dual targeting of host cytokine storm"
Diabetic Ketoacidosis and Long-Term Insulin Requirements in Youths with Newly Diagnosed Type 2 Diabetes During the SARS-CoV-2 Pandemic,https://www.sciencedirect.com/science/article/pii/S1530891X23004718,"S Hao, K Cossen, AL Westbrook, GE Umpierrez… - Endocrine Practice, 2023 - Elsevier",,,https://scholar.google.com/citations?user=_r7sEooAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) pandemic caused by severe acute 
respiratory syndrome coronavirus 2 (SARS-CoV-2)  We hypothesized that SARS-CoV-2 infection"
It's in the blood: a review of the hematological system in SARS-CoV-2-associated COVID-19,https://www.tandfonline.com/doi/abs/10.1080/10408363.2023.2232010,"JV Harte, C Coleman-Vaughan… - Critical Reviews in …, 2023 - Taylor & Francis",,,,5 days ago,"human coronavirus in December 2019, the SARS-CoV-2-associated COVID-19  
As of June 2023, over 767 million confirmed cases of COVID-19, including 6.9 million"
Regional Implications of COVID-19,https://journals.sagepub.com/doi/abs/10.1177/01600176231189433,"S Bourdin, N Levratto - International Regional Science …, 2023 - journals.sagepub.com",,,https://scholar.google.com/citations?user=KFLFnasAAAAJ&hl=en&oi=sra,5 days ago,", and interconnectedness of COVID-19 cases. It explores the  The COVID-19 
pandemic has had a profound impact on  2019 in China, the coronavirus epidemic, declared a"
The impact of the COVID-19 pandemic on Mediterranean diet adherence: A narrative systematic review,https://journals.sagepub.com/doi/abs/10.1177/02601060231187511,"F Farrugia, D Refalo, D Bonello… - Nutrition and …, 2023 - journals.sagepub.com",,,,5 days ago,"The aim of this narrative systematic review is to explore the effects of the COVID-19 
… to the Mediterranean diet during the COVID-19 lockdown period. However, individuals"
COVID-19 and sudden-onset ocular neurogenic palsy in prior healthy patients: a systematic review,https://www.tandfonline.com/doi/abs/10.1080/09273972.2023.2232419,"R Spiteri, S Barakat, M Vukicevic - Strabismus, 2023 - Taylor & Francis",,,https://scholar.google.com/citations?user=Y7IUj2UAAAAJ&hl=en&oi=sra,5 days ago,"coronavirus disease 2019 (COVID-19) resulting from severe acute respiratory 
syndrome coronavirus 2 (SARS-CoV-2)  of age, positive for SARS-CoV-2 or COVID-19 with a"
"DIGITAL INNOVATION, AGILITY, AND THE GOVERNMENT INTERVENTION IN THE CULINARY SECTOR SMALL AND MEDIUM ENTERPRISES: BUSINESS …",https://sobiad.org/menuscript/index.php/ijebeg/article/view/1534,"E Waty, IG So, RE Indrajit, SB Abdinagoro - International Journal of …, 2023 - sobiad.org",https://sobiad.org/menuscript/index.php/ijebeg/article/download/1534/392,[PDF] sobiad.org,https://scholar.google.com/citations?user=yVbyZy8AAAAJ&hl=en&oi=sra,5 days ago,"In addition, while the Covid-19 pandemic was going on,  to be the ones the 
COVID-19 problem has struck the  economic turmoil during the Covid-19 epidemic (Aldianto et al…"
"Discovering Image Usage Online: A Case Study With"" Flatten the Curve''",https://arxiv.org/abs/2307.06458,"SM Jones, D Oyen - arXiv preprint arXiv:2307.06458, 2023 - arxiv.org",https://arxiv.org/pdf/2307.06458,[PDF] arxiv.org,https://scholar.google.com/citations?user=97KuWzQAAAAJ&hl=en&oi=sra,5 days ago,"The New York Times establishes a history for FTC and its association with 
COVID-19  COVID-19 pandemic and the steps countries were taking to combat the SARS-CoV-2"
Electrochemistry: Volume 17,https://books.google.com/books?hl=en&lr=&id=EznLEAAAQBAJ&oi=fnd&pg=PP12&dq=covid+19+++%22sars-cov-2%22+++coronavirus&ots=kTSVFc891S&sig=RpUIVVKABuw_uqt0dHRe6cGEH30,C Banks - 2023 - books.google.com,,,https://scholar.google.com/citations?user=4KtYaCgAAAAJ&hl=en&oi=sra,5 days ago,"School, leading COVID19 research to study SARS-COV-2 antigens in patients, 
… an electrochemical CRISPR/Cas-based COVID-19 detection system. He received an MSc"
Mensagens telefônicas frente às medidas preventivas contra COVID-19,https://seer.ufrgs.br/hcpa/management/settings/website/index.php/rgenf/article/view/133943,"VL de SouzaNeto, CT Lopes, ALBL de Barros… - Revista Gaúcha de …, 2023 - seer.ufrgs.br",https://seer.ufrgs.br/hcpa/management/settings/website/index.php/rgenf/article/download/133943/89127,[PDF] ufrgs.br,https://scholar.google.com/citations?user=3f4tYT0AAAAJ&hl=en&oi=sra,5 days ago,"mãos e distanciamento social frente à pandemia ocasionada pelo SARS‐CoV‐2?  
Você sabia que o Coronavírus também conhecido como COVID19 é transmitido,"
The Effect of mRNA-Based COVID-19 Vaccination on Anti-Programmed Cell Death Protein 1 Blockade for Nasopharyngeal Cancer May Differ From a Virus …,https://www.wjon.org/index.php/wjon/article/view/1620,"T Hayashi, I Konishi - World Journal of Oncology, 2023 - wjon.org",https://www.wjon.org/index.php/wjon/article/download/1620/1344,[PDF] wjon.org,,5 days ago,"SARS-CoV-2 infection. We will consider submissions related to all aspects of 
COVID-19 and Long COVID,  During the coronavirus disease 2019 (COVID-19) pandemic, a"
OPEN ACCESS EDITED AND REVIEWED BY,https://books.google.com/books?hl=en&lr=&id=GPrKEAAAQBAJ&oi=fnd&pg=PA4&dq=covid+19+++%22sars-cov-2%22+++coronavirus&ots=ZlCQ1Lun22&sig=e7bgwCBGgs6GaRSIfneYbMYFoq4,"Z Zhang, S Spadaro, S Spadaro¹… - New developments in …, 2023 - books.google.com",,,,5 days ago,"the novel coronavirus [severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)… 
with ARF, particularly those with Coronavirus Disease-19 (COVID-19) disease (82–…"
The Relationship between Treatment Suspension Due to the Coronavirus Pandemic and Mental Health of Infertile Patients: A Systematic Review andMeta-Analysis,https://www.researchsquare.com/article/rs-3126051/latest,"E Iranifard, A Yas, EM Ghezelhesari, A Taghipour… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3126051/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=LZtA7cUAAAAJ&hl=en&oi=sra,5 days ago,"between infertility treatment suspension due to covid-19 pandemic and the 
mental health  databases using keywords including coronavirus, covid-19, sars-cov-2, infertility,"
Modular and integrative activity reporters enhance biochemical studies in the yeast ER.,https://www.biorxiv.org/content/10.1101/2023.07.12.548713.abstract,"SG Martinusen, EW Slaton, SE Nelson, MA Pulgar… - bioRxiv, 2023 - biorxiv.org",https://www.biorxiv.org/content/10.1101/2023.07.12.548713.full.pdf,[PDF] biorxiv.org,https://scholar.google.com/citations?user=OCz8sV8AAAAJ&hl=en&oi=sra,5 days ago,"564 ""Drug repurposing studies targeting SARS-CoV-2: an ensemble docking 
approach on drug 565 target 3C-like protease (3CL(pro))."" J Biomol Struct Dyn 39(15): 5735-…"
Modeling the Infection Disease (Covid-19) and the Effect of Vaccination,https://www.scirp.org/journal/paperinformation.aspx?paperid=126271,"H Alzubadi - Applied Mathematics, 2023 - scirp.org",https://www.scirp.org/journal/paperinformation.aspx?paperid=126271,[HTML] scirp.org,,5 days ago,"moniker COVID-19. It is a contagious disease that affects millions of people. 
COVID-19, brought about by SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2),"
"Social Media Use: Awareness of Covid-19 Vaccine and Acceptance among Undergraduate Students in Kano State, Nigeria",https://www.researchsquare.com/article/rs-3146725/latest,"B Usman, AE Msughter, AO Ridwanullah - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3146725/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=oJM0hcMAAAAJ&hl=en&oi=sra,5 days ago,"found itself with a novel disease called coronavirus. The outbreak of the 
virus  Covid-19, which is caused by severe acute respiratory syndrome coronavirus-2 (SARS-CoV2…"
Analisi della letteratura e raccolta dei dati preliminari di uno studio cross-sectional sulle conoscenze e attitudini in ambito vaccinale nelle donne in stato di gravidanza …,http://unire.unige.it/handle/123456789/5900,WM Rei-Rosa - 2023 - unire.unige.it,https://unire.unige.it/bitstream/handle/123456789/5900/tesi24566475.pdf?sequence=1,[PDF] unige.it,,5 days ago,"un ottimo esempio dato dalla pandemia Covid-19, dove la  dai euro 100 fino 
a euro 500 (19)(24). Questo cambiamento  Un esempio lo è stata la pandemia da Sars-CoV-2."
Financing Basic Income: A Dual Income Proposal,https://books.google.com/books?hl=en&lr=&id=dzjLEAAAQBAJ&oi=fnd&pg=PR7&dq=covid+19+++%22sars-cov-2%22+++coronavirus&ots=cJTlh80DBr&sig=w83fFoD7DHRy_t6TivaQ7qnBQpc,R Pereira - 2023 - books.google.com,,,,5 days ago,"resulting from the spread of COVID-19, leading to massive  programmes in 
response to COVID-19 were a “huge  the cost of other COVID-19 programme spending, while"
Covid-19 y su repercusión en el sistema musculoesquelético,http://www.investigarmqr.com/ojs/index.php/mqr/article/view/479,"S Alcocer-Diaz, AB Cedeño-Mera… - …, 2023 - investigarmqr.com",http://www.investigarmqr.com/ojs/index.php/mqr/article/download/479/1936,[PDF] investigarmqr.com,,5 days ago,"musculoesqueléticos durante la pandemia de COVID-19, los factores de  
en pacientes infectados por el SARS-CoV-2.  por coronavirus (COVID-19) en un hospital de"
Studi Literarure: Konsep Psikologis Perawat di Masa Pandemi Covid-19,https://osf.io/9u46b/download,"A Pragholapati, E Hidayati - 2023 - osf.io",https://osf.io/9u46b/download,[PDF] osf.io,https://scholar.google.com/citations?user=r7Ex9NAAAAAJ&hl=en&oi=sra,5 days ago,"virus” merupakan singkatan dari Coronavirus Disease 2019. COVID-19 adalah 
… oleh Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) (WHO, 2020)."
Clinical characteristics and confounders of the new coronavirus infection in low-risk pregnant women: an analysis of three years of the pandemic: A cross sectional …,https://gynecology.orscience.ru/2079-5831/article/view/546056,"TE Belokrinitskaya, NI Frolova, KA Kargina… - …, 2023 - gynecology.orscience.ru",https://gynecology.orscience.ru/2079-5831/article/download/546056/132473,[PDF] orscience.ru,,5 days ago,"и лабораторно подтвержденной инфекцией SARS-CoV-2: 163  стали 
беременные, заболевшие COVID-19 в III триместре  У всех пациенток вирус SARS-CoV-2"
"Nasal framework Cartilages: Upper lateral, lower lateral, accessory sesamoid, quadrilat-eral septal Bones: Nasal bones, vomer, perpendicular plate of the ethmoid …",https://books.google.com/books?hl=en&lr=&id=pTjLEAAAQBAJ&oi=fnd&pg=PA57&dq=covid+19+++%22sars-cov-2%22+++coronavirus&ots=L7RcM3VIQr&sig=4NFV4sxiBg7Gyp-PUZDIch7eKWg,"K Phillips, K Fedder, ZM Patel, FY Lin… - ENT Board Prep: High …, 2023 - books.google.com",,,https://scholar.google.com/citations?user=JL1x4vgAAAAJ&hl=en&oi=sra,5 days ago,"are mainstays of therapy, with high dose omega-3 used for post-endoscopic 
skull base surgery patients and platelet-rich plasma (PRP) a new option for treating COVID-19"
Endothelial dysfunction in the mother–placenta–fetus system after a new coronavirus infection SARS-CoV-2: An open prospective cross-sectional study,https://gynecology.orscience.ru/2079-5831/article/view/546057,"IV Medyannikova, YC Kuklis, IV Saveljeva… - …, 2023 - gynecology.orscience.ru",https://gynecology.orscience.ru/2079-5831/article/download/546057/132475,[PDF] orscience.ru,,5 days ago,"(n=18) included patients with mild SARS-CoV-2 coronavirus infection, Group 2 
(n=… COVID-19. The control group consisted of 100 pregnant women who had no COVID-19"
Организация комплексного лечения риноцеребральной формы мукормикоза в постковидном периоде,https://www.zdrav.tj/jour/article/download/447/424,"ДА Абдуллозода, ГМ Ходжамурадов… - Здравоохранение …, 2023 - zdrav.tj",https://www.zdrav.tj/jour/article/download/447/424,[PDF] zdrav.tj,,5 days ago,"миллионов подтвержденных случаев заражения COVID-19, из них  
вследствие инфицирования SARS-Cov-2 и  hospitalized patients with coronavirus disease 2019"
"The impact of COVID-19 on children, young people, and families in Sihanoukville, Cambodia: the mitigating work of M'Lop Tapang",https://salford-repository.worktribe.com/output/1754098/the-impact-of-covid-19-on-children-young-people-and-families-in-sihanoukville-cambodia-the-mitigating-work-of-mlop-tapang,"A Kelly, K Guest, U Chamroeun, D Sinat, A Graeme - 2023 - salford-repository.worktribe.com",,,,5 days ago,"of impacts of SARS-CoV-2 (Coronavirus | COVID-19). Vulnerable  COVID-19 
has exposed the already fragile situations in  COVID-19 has also been a stark reminder of the"
Impactos no ganho de peso e alimentação durante a pandemia de covid 2019,https://repositorio.animaeducacao.com.br/handle/ANIMA/35900,"DL Oliveira, JSA Borges, TR Oliveira - 2023 - repositorio.animaeducacao.com.br",https://repositorio.animaeducacao.com.br/bitstream/ANIMA/35900/1/Impactos%20no%20ganho%20de%20peso%20%20e%20alimenta%C3%A7%C3%A3o%20durante%20a%20pandemia%20de%20covid%202019.pdf,[PDF] animaeducacao.com.br,,5 days ago,"causada pelo novo coronavírus SARS-CoV-2, conhecido como COVID-19, que 
teve  A crise econômica gerada pela pandemia do novo Covid 19, impactou diretamente a"
Klasifikasi Penyakit Berdasarkan Foto Rontgen Thorax Menggunakan Metode Support Vector Machine,https://repository.its.ac.id/98468/,MZA Abiyyi - 2023 - repository.its.ac.id,,,,5 days ago,"Pada tahun 2019 seluruh dunia terdampak pandemi Covid-19, Covid-19 
disebabkan oleh SARS-Cov-2 yang merupakan virus jenis baru dari coronavirus atau kelompok"
… of Positive and Negative Affect in the Relationship between Death Anxiety and Italian Students' Perceptions of Distance Learning Quality during the COVID-19 …,https://www.mdpi.com/2075-4698/13/7/163,"MR Sergi, L Picconi, A Fermani, R Bongelli, S Lezzi… - Societies, 2023 - mdpi.com",https://www.mdpi.com/2075-4698/13/7/163,[HTML] mdpi.com,https://scholar.google.com/citations?user=hUFWH-QAAAAJ&hl=en&oi=sra,5 days ago,"SARS-CoV-2 virus, responsible for the severe acute respiratory syndrome (COVID-19),  
The countries with the highest number of deaths because of COVID-19 were North"
"PARA PUBLICACIÓN INMEDIATA Servicio de Noticias de Medicina Ortomolecular, 5 de julio de 2023 Cómo prevenir la mortalidad por sepsis: Parte 2",http://www.doctoryourself.com/omns/esp/v19n33-esp.pdf,"M Langen, P Wiechel - doctoryourself.com",http://www.doctoryourself.com/omns/esp/v19n33-esp.pdf,[PDF] doctoryourself.com,,5 days ago,"(2022) Asociación de ayuno periódico con una menor gravedad de los 
resultados de COVID-19 en la era previa a la vacuna contra el SARSCoV-2: una cohorte"
Assessing the Risk of Depression Tendency in Pregnancy and Puerperium during COVID-19 Pandemic in Poland,https://www.mdpi.com/2227-9032/11/14/2005,"U Sioma-Markowska, P Krawczyk, A Brzęk - Healthcare, 2023 - mdpi.com",https://www.mdpi.com/2227-9032/11/14/2005,[HTML] mdpi.com,,5 days ago,"The SARS-CoV-2 virus pandemic has brought many threats to the mental health 
of  is seven times higher during the COVID-19 pandemic, with an estimated overall global"
Sex differences in cerebral venous sinus thrombosis after adenoviral vaccination against COVID-19,https://journals.sagepub.com/doi/abs/10.1177/23969873231185213,"A Scutelnic, A van de Munckhof… - European stroke …, 2023 - journals.sagepub.com",https://journals.sagepub.com/doi/full/10.1177/23969873231185213,[HTML] sagepub.com,,5 days ago,"Vaccine-induced immune thrombotic thrombocytopenia (VITT) is a rare but 
severe adverse reaction after adenoviral vaccination for SARS-CoV-2. It may cause thromboses"
ДИАГНОСТИКА И ЛЕЧЕНИЕ ХРОНИЧЕСКОГО ГАНГРЕНОЗНОГО ПУЛЬПИТА ПРИ ВЫЯВЛЕНИИ МИКОТИЧЕСКОЙ ФЛОРЫ ПОСЛЕ ПЕРЕНЕСЕННОЙ …,https://cyberleninka.ru/article/n/diagnostika-i-lechenie-hronicheskogo-gangrenoznogo-pulpita-pri-vyyavlenii-mikoticheskoy-flory-posle-perenesennoy-koronovirusnoy,"ЭГ Борисова, АЛ Ермолович - … фармацевтический журнал «Пульс …, 2023 - cyberleninka.ru",https://cyberleninka.ru/article/n/diagnostika-i-lechenie-hronicheskogo-gangrenoznogo-pulpita-pri-vyyavlenii-mikoticheskoy-flory-posle-perenesennoy-koronovirusnoy,[HTML] cyberleninka.ru,,5 days ago,"COVID-19 is an extremely severe acute respiratory infection caused by the 
SARS-CoV-2 coronavirus.  patients who have undergone COVID-19 demonstrate a variety of"
"An update on vitamin D status in sunshine-abundant Thailand, 2019–2020",https://www.sciencedirect.com/science/article/pii/S0899900723001892,"L Chailurkit, B Ongphiphadhanakul, W Aekplakorn - Nutrition, 2023 - Elsevier",,,https://scholar.google.com/citations?user=WZZZOK4AAAAJ&hl=en&oi=sra,5 days ago,"In addition, recently, a link has been uncovered between vitamin D deficiency 
and an increased risk of SARS-CoV-2 (COVID-19) infection and mortality [8,9]. Therefore,"
"КЛИНИЧЕСКИЙ СЛУЧАЙ ИНФИЦИРОВАНИЯ SARS-COV-2, ОСЛОЖНЕННОГО НЕФРОГЕННЫМ ОТЕКОМ ЛЕГКИХ И COVID-АССОЦИИРОВАННЫМ …",https://cyberleninka.ru/article/n/klinicheskiy-sluchay-infitsirovaniya-sars-cov-2-oslozhnennogo-nefrogennym-otekom-legkih-i-covid-assotsiirovannym-pnevmonitom,"ОВ Воробьева, НЕ Гималдинова… - Инфекция и …, 2023 - cyberleninka.ru",https://cyberleninka.ru/article/n/klinicheskiy-sluchay-infitsirovaniya-sars-cov-2-oslozhnennogo-nefrogennym-otekom-legkih-i-covid-assotsiirovannym-pnevmonitom,[HTML] cyberleninka.ru,,6 days ago,"Диагноз COVID-19 был подтвержден при исследовании  sectional material: 
SARS-CoV-2 coronavirus RNA was found in the lung and kidneys. Signs of bilateral COVID-…"
"… СЕТЕЙ (NETS) В ИММУНОПАТОГЕНЕЗЕ ТЯЖЕЛОГО COVID-19: ПОТЕНЦИАЛЬНЫЕ ИММУНОТЕРАПЕВТИЧЕСКИЕ СТРАТЕГИИ, РЕГУЛИРУЮЩИЕ …",https://cyberleninka.ru/article/n/rol-neytrofilnyh-ekstratsellyulyarnyh-setey-nets-v-immunopatogeneze-tyazhelogo-covid-19-potentsialnye-immunoterapevticheskie,"ИВ Нестерова, МГ Атажахова, ЮВ Тетерин… - Инфекция и …, 2023 - cyberleninka.ru",https://cyberleninka.ru/article/n/rol-neytrofilnyh-ekstratsellyulyarnyh-setey-nets-v-immunopatogeneze-tyazhelogo-covid-19-potentsialnye-immunoterapevticheskie,[HTML] cyberleninka.ru,,6 days ago,"role of NETs in the COVID-19 immunopathogenesis and  is a key for the 
course of SARS-CoV-2 virus infection. The  of coronavirus disease 2019 (COVID-19): focus on"
New cyclic arylguanidine scaffolds as a platform for development of antimicrobial and antiviral agents,https://www.sciencedirect.com/science/article/pii/S0045206823003917,"P Zaręba, AK Drabczyk, S Wnorowska, A Wnorowski… - Bioorganic …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0045206823003917,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=CclCh3UAAAAJ&hl=en&oi=sra,6 days ago,"respiratory syndrome coronavirus 2 (SARS-CoV-2)  SARS-CoV-2 virus into 
host cells, which is associated with the potential antiviral activity in the treatment of COVID-19…"
Clinical Strategies and Therapeutics for Human Monkeypox Virus: A Revised Perspective on Recent Outbreaks,https://www.mdpi.com/1999-4915/15/7/1533,"N Ghosh, L Chacko, J Vallamkondu, T Banerjee… - Viruses, 2023 - mdpi.com",https://www.mdpi.com/1999-4915/15/7/1533,[HTML] mdpi.com,https://scholar.google.com/citations?user=31I7mjQAAAAJ&hl=en&oi=sra,6 days ago,"The WHO has already warned that the world might face another challenge 
resembling the COVID-19 pandemic, in the form of the HMPX outbreak. Hence, it is the need of"
"EXCESO DE MORTALIDAD POR TODAS LAS CAUSAS DURANTE LA PANDEMIA EN LA REPÚBLICA ARGENTINA, AÑOS 2020 Y 2021. TOTAL DEL PAÍS, POR …",http://revistasam.com.ar/index.php/RAM/article/view/841,"EB Sarrouf - REVISTA ARGENTINA DE MEDICINA, 2023 - revistasam.com.ar",http://revistasam.com.ar/index.php/RAM/article/download/841/746,[PDF] revistasam.com.ar,,6 days ago,"la enfermedad de covid-19 que no pudieron  covid-19, lo que corresponde 
al 28% mundial (9). En la Argentina comenzó la circulación viral comunitaria de SARS-CoV-2 a"
EVALUACIÓN DE LA CONDICIÓN CLÍNICA Y CALIDAD DE VIDA POSTERIOR A LA INFECCIÓN POR CORONAVIRUS,http://www.revistasam.com.ar/index.php/RAM/article/view/838,"C Velázquez - REVISTA ARGENTINA DE MEDICINA, 2023 - revistasam.com.ar",http://www.revistasam.com.ar/index.php/RAM/article/download/838/743,[PDF] revistasam.com.ar,,6 days ago,"SARS-CoV-2 (1). La presencia mundial de infección por coronavirus SARSCoV-2 
(covid-19… de 31.425.029 casos confirmados de covid-19, incluidas 967.164 muertes (4)."
"Effects of aluminum-salt, CpG and emulsion adjuvants on the stability and immunogenicity of a virus-like particle displaying the SARS-CoV-2 receptor binding domain …",https://www.biorxiv.org/content/10.1101/2023.07.10.548406.abstract,"OS Kumru, S Bajoria, K Kaur, JM Hickey, G Van Slyke… - bioRxiv, 2023 - biorxiv.org",https://www.biorxiv.org/content/biorxiv/early/2023/07/11/2023.07.10.548406.full.pdf,[PDF] biorxiv.org,https://scholar.google.com/citations?user=p1u6Tq4AAAAJ&hl=en&oi=sra,6 days ago,"A COVID-19 vaccine candidate using SpyCatcher multimerization of the 
SARS-CoV-2 spike protein receptor-binding domain induces potent neutralising antibody"
Barge Planning for Covid-19 Patient Isolation,http://baita-engineering.org/index.php/baita/article/view/14,"A Wijaya, A Azhar, MRK Ilahi - BAITA Engineering: Journal of …, 2023 - baita-engineering.org",https://baita-engineering.org/index.php/baita/article/download/14/10,[PDF] baita-engineering.org,https://scholar.google.com/citations?user=jr0AcVMAAAAJ&hl=en&oi=sra,6 days ago,"The new virus is a new corona virus (SARS-CoV-2). This virus then spread 
throughout China and quickly spread to almost all countries in the world (Laksana et al, 2021)."
CORRECTIVE THERAPY FOR COVID-19 IN CHILDREN,https://www.original-medicine.eu/index.php/om/article/view/21,"IB RAJABOV - Original medicine, 2023 - original-medicine.eu",https://www.original-medicine.eu/index.php/om/article/download/21/21,[PDF] original-medicine.eu,,6 days ago,"syndrome coronavirus (SARS-CoV) and has been named SARSCoV-2 by 
the taxonomy of viruses [3]. The worldwide spread of SARS-CoV-2 coronavirus infection"
Entre la “continuidad pedagógica” y la “presencialidad alternada”.,https://www.unse.edu.ar/trabajoysociedad/41%20SACCONE%20MERCEDES%20Entre%20la%20continuidad%20pedag%20y%20la%20presencialidad%20alternada.pdf,M Saccone - unse.edu.ar,https://www.unse.edu.ar/trabajoysociedad/41%20SACCONE%20MERCEDES%20Entre%20la%20continuidad%20pedag%20y%20la%20presencialidad%20alternada.pdf,[PDF] unse.edu.ar,,6 days ago,"La pandemia de COVID-19 nos ha enfrentado con la necesidad de repensar 
los  de la enfermedad producida por el virus SARS-CoV-2 en marzo de 2020, nos encontró"
In Silico and In Vitro Development of novel small interfering RNAs (siRNAs) to inhibit SARS-CoV-2,https://www.researchsquare.com/article/rs-3143600/latest,"NS Taibe, SH Mahmoud, MA Kord, MA Badawy… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3143600/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=3YHKrR4AAAAJ&hl=en&oi=sra,6 days ago,"threat than other human coronaviruses like severe acute  In response to the 
sixth wave of SARS-CoV-2, we aim to  may supplement clinical COVID-19 care. Targeting both"
Health literacy in African countries: a scoping review,https://www.researchsquare.com/article/rs-3156619/latest,"NNV Ramos, K Kielmann, MRO Martins, I Fronteira - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3156619/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=pwUMG5EAAAAJ&hl=en&oi=sra,6 days ago,"Additionally poor health literacy can result in reduced participation in prevention 
activities, such as cancer screening [7, 8] or COVID-19 vaccination[9], higher prevalence"
Rapid On-Site Detection of SARS-CoV-2 Using RT-LAMP Assay with a Portable Low-Cost Device,https://www.mdpi.com/2079-6374/13/7/724,"Q Fu, X Pang, Z Su, Y Yang, Y Liu, Z Zhang, Y Fu… - Biosensors, 2023 - mdpi.com",https://www.mdpi.com/2079-6374/13/7/724,[HTML] mdpi.com,,6 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2),  detect SARS-CoV-2 
in the early stages of the COVID-19  -site detection method of SARS-CoV-2 using a thermos"
ИЗМЕНЕНИЕ ПЛОЩАДИ ПОРАЖЕНИЯ ЛЁГКИХ У ПАЦИЕНТОВ С COVID-19 В СВЯЗИ С ГЕНДЕРНО-ВОЗРАСТНЫМ АСПЕКТОМ,https://cyberleninka.ru/article/n/izmenenie-ploschadi-porazheniya-lyogkih-u-patsientov-s-covid-19-v-svyazi-s-genderno-vozrastnym-aspektom,"СС Мякушин, ВА Сорокин… - Медико …, 2023 - cyberleninka.ru",https://cyberleninka.ru/article/n/izmenenie-ploschadi-porazheniya-lyogkih-u-patsientov-s-covid-19-v-svyazi-s-genderno-vozrastnym-aspektom,[HTML] cyberleninka.ru,,6 days ago,"SARS-CoV-2 - один из серотипов коронавируса, который стал причиной 
… COVID-19 (КТ) Fig.8 - Changes in the lungs with coronavirus infection COVID-19 (CT…"
